5	header
postResults v2.0.1	Myself_tensionX.spectralOut --cr f,p --co edge_density --co dipole_density --co twin_fraction
addStrainTensors v2.0.1	Myself_tensionX.txt --left --logarithmic
addCauchy v2.0.1	Myself_tensionX.txt
addMises v2.0.1	-e ln(V) -s Cauchy Myself_tensionX.txt
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_edge_density	2_edge_density	3_edge_density	4_edge_density	5_edge_density	6_edge_density	7_edge_density	8_edge_density	9_edge_density	10_edge_density	11_edge_density	12_edge_density	1_dipole_density	2_dipole_density	3_dipole_density	4_dipole_density	5_dipole_density	6_dipole_density	7_dipole_density	8_dipole_density	9_dipole_density	10_dipole_density	11_dipole_density	12_dipole_density	1_twin_fraction	2_twin_fraction	3_twin_fraction	4_twin_fraction	5_twin_fraction	6_twin_fraction	7_twin_fraction	8_twin_fraction	9_twin_fraction	10_twin_fraction	11_twin_fraction	12_twin_fraction	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
960	n/a	n/a	1	1	8.0	8.0	0.5	1.004	-5.3363075677e-20	0.0	5.73864821765e-20	0.997384981493	0.0	2.03287907341e-20	3.30342849429e-20	0.997866956322	-304064381.153	1111325.94359	-4328545.39579	1104004.77105	-389.983898129	7402974.92969	-4302120.39074	7406541.65635	-456.902958978	1.00198866345e+12	2.2129691936e+12	1.46737436987e+12	1.07280674282e+12	2.47276796297e+12	1.98657482072e+12	9.52844242154e+11	1.11681464774e+12	2.30161570571e+12	1.56788648346e+12	1.29451159605e+12	1.28932864739e+12	2.72394677296e+12	5.69231733104e+12	5.3230590747e+12	3.1509591412e+12	7.27662844854e+12	5.88729764211e+12	1.78210331416e+12	2.78325761643e+12	7.98921495575e+12	4.86437260925e+12	3.21525758595e+12	2.94971113653e+12	0.00172883764226	0.000308065258247	0.000937168605598	0.00557520426106	0.000309954072371	0.00283659549165	0.000891249864877	0.00125281894678	0.000189276377714	0.000376211154038	0.000996608436761	0.00164832056499	0.003992021269537457	0.0	0.0	0.0	-0.002618443640390017	0.0	0.0	0.0	-0.0021353218558777445	-305513273.0343476	1109264.4597323053	-4322603.8841654835	1109265.4449364902	-389.26048704029915	7392813.349394794	-4322620.349607549	7392802.69330862	-456.27579812052466	0.00425508811139	305878748.595
964	n/a	n/a	1	1	8.0	8.0	0.5	1.0036	-4.72220868094e-20	0.0	7.07272510957e-20	0.997586997726	0.0	-1.37219337455e-19	3.79047243896e-19	0.99805051025	-308952585.459	895064.544108	-5452580.49726	889704.485564	-1031.41046546	7219407.90776	-5422430.84735	7222770.19714	-2288.71603255	1.00831795441e+12	2.21866116014e+12	1.47338024012e+12	1.07612126582e+12	2.48141042622e+12	1.99333682937e+12	9.54355328247e+11	1.12147578904e+12	2.31091592011e+12	1.57254738918e+12	1.29807329325e+12	1.2927214705e+12	2.74329055393e+12	5.71916338267e+12	5.3573272678e+12	3.17398097205e+12	7.32240808793e+12	5.92133515521e+12	1.78916560356e+12	2.80447974507e+12	8.03873129598e+12	4.89265131749e+12	3.23373376619e+12	2.96076084776e+12	0.00173202498836	0.00031037668038	0.000938720919916	0.00560598428673	0.000310018377762	0.00283781188384	0.000897662410606	0.00126501858047	0.000189355798402	0.000376325255391	0.00100694451824	0.00165605776841	0.003593535510130218	0.0	0.0	0.0	-0.002415918255779173	0.0	0.0	0.0	-0.0019513924784449923	-310304828.084386	893595.926274282	-5446163.22367335	893598.5987256987	-1029.718131858553	7210911.212351101	-5446164.075262953	7210919.108645664	-2286.022387412542	0.00386078705738	310701507.853
968	n/a	n/a	1	1	8.0	8.0	0.5	1.0032	-2.92226366803e-20	0.0	-4.0869339705e-20	0.997790268818	0.0	-2.71050543121e-20	-2.40980873494e-19	0.998234295352	-313339915.483	689591.742322	-6674246.39225	685877.531428	-1177.45747269	6944778.46779	-6641206.9127	6947868.28076	-1261.51289692	1.01369572287e+12	2.22509952346e+12	1.47982216745e+12	1.07928889141e+12	2.49003264879e+12	2.00028324091e+12	9.56173503399e+11	1.1261273247e+12	2.3204442421e+12	1.57718566447e+12	1.30148293655e+12	1.29723100713e+12	2.76193374406e+12	5.7486769003e+12	5.39149913195e+12	3.1964694354e+12	7.36802341567e+12	5.95653360273e+12	1.79691105997e+12	2.82573817273e+12	8.08915166781e+12	4.92060439459e+12	3.2517225116e+12	2.97449863988e+12	0.00173506736056	0.00031290904257	0.000940333983064	0.00563730391237	0.000310176551458	0.00283915384242	0.000904320586911	0.00127784418992	0.000189441820535	0.000376433709766	0.0010178260432	0.0016631483834	0.0031948908965192886	0.0	0.0	0.0	-0.0022121762405602485	0.0	0.0	0.0	-0.0017672653418721433	-314589317.68485725	688607.9659276351	-6667690.734201059	688612.3789709618	-1175.7777036383864	6937957.084492952	-6667687.8623962	6937956.4033602625	-1260.2737986472528	0.00346593951562	315031545.995
972	n/a	n/a	1	1	8.0	8.0	0.5	1.0028	-1.55298196923e-19	0.0	-2.45639554704e-20	0.997994904069	0.0	-5.42101086243e-20	-1.48654282243e-19	0.998417938745	-317333460.402	579803.606327	-7710256.3243	577022.512442	2246.90948266	6560489.66236	-7676567.35161	6563256.45941	-308.38128577	1.01843795943e+12	2.23184027844e+12	1.48616505599e+12	1.08241432223e+12	2.4988759844e+12	2.0073881291e+12	9.58416318454e+11	1.1306702626e+12	2.33012388413e+12	1.58180714542e+12	1.30497457188e+12	1.30271011091e+12	2.77995849218e+12	5.77969792626e+12	5.42570822269e+12	3.21867636216e+12	7.41426554229e+12	5.99248891199e+12	1.80570982772e+12	2.84689245714e+12	8.14005372244e+12	4.94815802607e+12	3.26900005727e+12	2.99046710327e+12	0.00173781368495	0.000315647252809	0.000942029535761	0.00566945014832	0.000310348319983	0.00284066981542	0.000910830618711	0.00129119635871	0.000189531335236	0.000376537796559	0.00103026112979	0.00167097359686	0.002796087302001188	0.0	0.0	0.0	-0.002007108826996223	0.0	0.0	0.0	-0.0015833140353983422	-318474869.5578229	579100.8622341255	-7704175.497159653	579097.9909559356	2244.1861426377363	6555315.618603878	-7704179.013643113	6555301.542164677	-308.13807552987197	0.00307062972742	318959001.206
976	n/a	n/a	1	1	8.0	8.0	0.5	1.0024	1.04608568986e-19	0.0	1.11808349038e-19	0.99819898617	0.0	3.55753837847e-20	2.21922632181e-19	0.998603498881	-320870442.588	593735.834703	-8385839.08832	591257.339748	-300.867456976	6067893.91066	-8354074.48938	6070373.06314	-1273.75353551	1.02285190894e+12	2.23839865789e+12	1.49190513807e+12	1.08597239379e+12	2.5074439783e+12	2.01491429199e+12	9.60619960739e+11	1.13541709955e+12	2.34010741976e+12	1.58667891012e+12	1.30845853772e+12	1.30809778858e+12	2.79800941887e+12	5.81105821363e+12	5.45955355309e+12	3.24203228203e+12	7.46011496205e+12	6.03010325583e+12	1.81488167328e+12	2.86857468788e+12	8.19308211943e+12	4.97670316601e+12	3.28609325531e+12	3.00684221782e+12	0.00174004322646	0.000318431931537	0.000943940965299	0.0057033726519	0.000310633876878	0.00284219449159	0.000917535899731	0.0013039513547	0.000189618134423	0.000376641504021	0.00104320219609	0.00167861708789	0.0023971245997214514	0.0	0.0	0.0	-0.0018026376053282291	0.0	0.0	0.0	-0.0013974771354655939	-321898909.5496654	593142.6047412159	-8380855.297591088	593152.4617631921	-300.5668458631584	6064287.698676026	-8380851.307893791	6064307.862136824	-1272.996530636147	0.00267503519869	322398046.122
980	n/a	n/a	1	1	8.0	8.0	0.5	1.002	-4.88102735855e-20	0.0	1.23666810299e-19	0.998404782162	0.0	4.15046144155e-20	3.72694496792e-20	0.998788493144	-324043569.713	567699.256211	-8938908.57579	565657.18389	-1438.26761144	5456561.69545	-8910269.56317	5458669.7929	-819.040606	1.02683979072e+12	2.24490193277e+12	1.49705421217e+12	1.08954754576e+12	2.51578179609e+12	2.02285257127e+12	9.62506870907e+11	1.14029365285e+12	2.34986318368e+12	1.59206854406e+12	1.31227347763e+12	1.31354189089e+12	2.81600537421e+12	5.84381710264e+12	5.49307788813e+12	3.26520816109e+12	7.50565074016e+12	6.06934290927e+12	1.82398931793e+12	2.89055238822e+12	8.24593657908e+12	5.0068878004e+12	3.30406815573e+12	3.02434701232e+12	0.00174230564028	0.000321262446499	0.000946008741608	0.00573727089049	0.000311126451512	0.0028435870684	0.000925076495105	0.00131685499215	0.00018969503591	0.000376759419132	0.00105593685708	0.00168612676201	0.001998002662673058	0.0	0.0	0.0	-0.0015964915527236204	0.0	0.0	0.0	-0.0012122413236992312	-324955000.92486256	567253.3552920992	-8935320.225115536	567248.1971388303	-1437.1379202477888	5454371.265077645	-8935331.309629513	5454382.265921586	-818.7118181076044	0.00227906917427	325460835.917
984	n/a	n/a	1	1	8.0	8.0	0.5	1.0016	4.76456032831e-20	0.0	6.77626357803e-20	0.998611376872	0.0	-2.11758236814e-20	-1.40607469244e-19	0.998973782814	-326877834.282	448080.503287	-9325184.17776	446752.949816	-804.873433724	4827301.53766	-9300758.73086	4829064.22799	1941.05390248	1.03098780592e+12	2.25149685382e+12	1.50203413357e+12	1.09300917186e+12	2.52451127755e+12	2.03084797387e+12	9.64230275336e+11	1.14489608745e+12	2.35941890641e+12	1.59791814727e+12	1.31670712515e+12	1.31939745978e+12	2.83486495213e+12	5.87761682114e+12	5.52649683139e+12	3.28777044867e+12	7.55160446364e+12	6.10915347401e+12	1.83271593049e+12	2.91192779906e+12	8.29855593849e+12	5.03899640764e+12	3.32350760201e+12	3.04328383706e+12	0.0017451230744	0.000324198895688	0.000947997606284	0.00577067216364	0.000311678468134	0.00284489319423	0.000932642690975	0.0013293313958	0.000189755971571	0.000376896947716	0.00106830127606	0.00169429366286	0.0015987213636970735	0.0	0.0	0.0	-0.0013895881585749262	0.0	0.0	0.0	-0.0010267441073778267	-327668634.77360433	447824.28471270367	-9323234.176016716	447833.75865431176	-804.4131960609799	4826292.094175094	-9323259.628153367	4826302.902865152	1940.6480061007444	0.0018829479574	328174277.515
988	n/a	n/a	1	1	8.0	8.0	0.5	1.0012	1.45054392217e-20	0.0	4.91279109407e-20	0.998820254488	0.0	2.28698895759e-20	2.60886147754e-19	0.99915755899	-329491369.361	155833.571945	-9553254.89822	155465.928929	-1175.23597749	4281123.92902	-9533779.44446	4282580.97929	118.636963199	1.03516714589e+12	2.25811110382e+12	1.50703797536e+12	1.09646459571e+12	2.53375039476e+12	2.03884247606e+12	9.65882340139e+11	1.14917599181e+12	2.36920838021e+12	1.60394514104e+12	1.32147025747e+12	1.32598599292e+12	2.85383093953e+12	5.91173795372e+12	5.55991563458e+12	3.31008296852e+12	7.59858645393e+12	6.14953370681e+12	1.84091694592e+12	2.93241917312e+12	8.35170607857e+12	5.07224976398e+12	3.34375787714e+12	3.06384412461e+12	0.00174816371499	0.000327137046082	0.000949827606602	0.00580381443727	0.000312140288448	0.00284630745309	0.000940162354013	0.00134099882909	0.000189806259884	0.000377043015758	0.00107969926815	0.00170282585703	0.001199280575482187	0.0	0.0	0.0	-0.0011804419595440666	0.0	0.0	0.0	-0.0008427960628485854	-330158683.6677437	155778.02959063603	-9553074.929815201	155780.79192157765	-1174.8170987316666	4281043.279330186	-9553088.075921167	4281054.577582235	118.63472826386678	0.00148676838905	330655782.854
992	n/a	n/a	1	1	8.0	8.0	0.5	1.0008	6.28921963336e-20	0.0	-4.23516473627e-21	0.999029846299	0.0	-9.3173624198e-21	7.62329652529e-20	0.999341276383	-331944653.874	-205172.479043	-9681369.58671	-204810.978891	2301.06366145	3852282.66567	-9667253.0461	3853496.84595	2266.0654148	1.03926114551e+12	2.26529024717e+12	1.51206955687e+12	1.1001313481e+12	2.54338402552e+12	2.04683144716e+12	9.67756036065e+11	1.15326593509e+12	2.3792741385e+12	1.61004356777e+12	1.32620595455e+12	1.33295034324e+12	2.87248279386e+12	5.94727209892e+12	5.59350334037e+12	3.33264916693e+12	7.64617006801e+12	6.19020004599e+12	1.84922130966e+12	2.95232469963e+12	8.40525533747e+12	5.10599662757e+12	3.36430242167e+12	3.08568915563e+12	0.00175108074255	0.0003300863857	0.000951571057282	0.00583657965705	0.000312525282468	0.0028480742452	0.000947706291499	0.00135185795475	0.000189851145225	0.000377189240953	0.00109061283462	0.00171137564089	0.0007996801705642441	0.0	0.0	0.0	-0.0009706246046919004	0.0	0.0	0.0	-0.0006589406707255646	-332486020.33150494	-205143.60520281148	-9683024.704418136	-205145.0038340329	2300.7398336894043	3852941.2482392928	-9683019.3085606	3852954.5448937574	2266.4528191813984	0.00109124807554	332978102.688
996	n/a	n/a	1	1	8.0	8.0	0.5	1.0004	-2.09640654445e-20	0.0	8.47032947254e-21	0.999239282248	0.0	3.68459332056e-20	1.21125711457e-19	0.999525953346	-334167180.38	-655163.158035	-9741341.79225	-654395.665891	880.815488737	3580632.5116	-9732817.28355	3581673.16373	1319.11438673	1.04318557563e+12	2.2732921953e+12	1.5169746778e+12	1.10437605052e+12	2.55323524338e+12	2.05502580398e+12	9.70129163732e+11	1.15721174833e+12	2.38953111979e+12	1.61639703006e+12	1.33089777598e+12	1.33997860279e+12	2.89068743102e+12	5.98472695573e+12	5.62662597305e+12	3.35559877114e+12	7.69439405987e+12	6.23093131734e+12	1.85859812406e+12	2.97189122463e+12	8.45909163989e+12	5.1403257e+12	3.38501721917e+12	3.10888883838e+12	0.00175390324382	0.000333061353834	0.000953249692606	0.00586932579879	0.000312890254185	0.00285028542653	0.000955281333218	0.00136235694119	0.000189893628279	0.000377334782535	0.00110179985832	0.00172014695215	0.0003999200213268913	0.0	0.0	0.0	-0.0007610072445732142	0.0	0.0	0.0	-0.000474159049636976	-334580187.4315231	-655211.7985167258	-9744859.901442373	-655204.452750894	880.8808820503424	3581925.665707742	-9744846.358831184	3581939.073535721	1319.590788087094	0.00069825945925	335066117.589
1000	n/a	n/a	1	1	8.0	8.0	0.5	1.0	-2.79520872594e-20	0.0	6.77626357803e-21	0.999448955932	0.0	1.60936259978e-20	-1.42301535139e-19	0.999711216296	-336164277.303	-1151542.57448	-9791048.19194	-1150898.54374	2364.20215466	3373348.96808	-9788215.69366	3374237.00342	1976.8478486	1.04705774138e+12	2.28177826177e+12	1.52189227693e+12	1.10908962633e+12	2.56337422981e+12	2.0635309034e+12	9.72893491764e+11	1.16122956014e+12	2.3994402465e+12	1.62293647096e+12	1.33572243029e+12	1.34702143171e+12	2.90903930774e+12	6.02353664541e+12	5.6595849811e+12	3.37924651974e+12	7.74297713284e+12	6.27191655011e+12	1.86923478461e+12	2.99152150856e+12	8.51281820352e+12	5.17518119393e+12	3.405888933e+12	3.13312101646e+12	0.0017567359792	0.000335984809921	0.000954990114781	0.00590162626871	0.000313236403358	0.00285240503464	0.00096298943059	0.00137232646863	0.000189986282146	0.000377485377196	0.00111383232932	0.00172884907789	0.0	0.0	0.0	0.0	-0.0005511959485800367	0.0	0.0	0.0	-0.00028882541004315366	-336446781.1139462	-1151875.2172717894	-9796446.465652378	-1151865.7292697283	2364.88509493725	3375208.856898855	-9796441.458330797	3375211.70955927	1977.9377794802547	0.000318355283959	336933176.088
1004	n/a	n/a	1	1	8.0	8.0	0.5	0.9996	6.45862622281e-20	0.0	2.03287907341e-20	0.999660056401	0.0	1.60936259978e-20	-2.87991202066e-20	0.99989574387	-337993102.014	-1670102.42619	-9823765.73165	-1670205.86218	7902.54117349	3204250.72781	-9826673.50407	3205008.81887	6977.00773077	1.0509679234e+12	2.29064817512e+12	1.52700685163e+12	1.11377292939e+12	2.57356691401e+12	2.07214781731e+12	9.76055942341e+11	1.16548424315e+12	2.40908783143e+12	1.62947859902e+12	1.34068702622e+12	1.35438762227e+12	2.92782866727e+12	6.06380223847e+12	5.69293314262e+12	3.40304564741e+12	7.79115273648e+12	6.31283283351e+12	1.88132437789e+12	3.01138801852e+12	8.56659605199e+12	5.21022128774e+12	3.4271292828e+12	3.15823880855e+12	0.00175959053504	0.000338820900883	0.000956777300857	0.00593299303241	0.000313570145509	0.00285455041834	0.00097068772584	0.00138231958708	0.000190125700521	0.000377638303835	0.00112612040067	0.00173711282918	-0.00040008002133969133	0.0	0.0	0.0	-0.00034000139292343	0.0	0.0	0.0	-0.00010426156504806264	-338143293.18899226	-1670944.9407367576	-9831038.80908882	-1670948.0376250756	7906.527758857825	3206623.0119537143	-9831040.100994753	3206625.645784349	6982.173195715244	0.000180549326668	338637110.805
1008	n/a	n/a	1	1	8.0	8.0	0.5	0.9992	3.72694496792e-20	0.0	-1.11808349038e-19	0.999873690432	0.0	-2.89049993251e-20	-1.7279472124e-19	1.00007817621	-339713111.224	-2157425.70268	-9916661.89717	-2158879.06934	-3349.8480375	3017466.3266	-9925386.77417	3018082.0944	-3726.56881908	1.05493962505e+12	2.29982013902e+12	1.53254430604e+12	1.11842089957e+12	2.58354975835e+12	2.08087632957e+12	9.7931434244e+11	1.16996157411e+12	2.41880951917e+12	1.63633198389e+12	1.34575243122e+12	1.36206077974e+12	2.94725893633e+12	6.10547660585e+12	5.72636332441e+12	3.42677650735e+12	7.83870291106e+12	6.35398817806e+12	1.89389522877e+12	3.03140203489e+12	8.62083111475e+12	5.24519719084e+12	3.4483710741e+12	3.18421577725e+12	0.00176250514416	0.000341540639829	0.000958734347687	0.00596346386615	0.000313893337984	0.00285690652078	0.000978285911871	0.00139295424799	0.000190272113871	0.000377789286669	0.00113851719595	0.0017451109284	-0.0008003201707691552	0.0	0.0	0.0	-0.00012631754572523811	0.0	0.0	0.0	7.817315439951344e-05	-339729466.89867914	-2158984.243894443	-9925855.308928847	-2158983.0097607938	-3352.2679939425684	3020263.7205917025	-9925864.637378043	3020262.3805284407	-3730.0235987182236	0.000530795316769	340221431.299
1012	n/a	n/a	1	1	8.0	8.0	0.5	0.9988	8.9785492409e-20	0.0	-2.03287907341e-20	1.00009051009	0.0	2.54109884176e-21	3.38813178902e-20	1.00025804307	-341323827.198	-2624362.10734	-10024530.7592	-2627750.6458	7220.3508296	2825509.78798	-10039164.957	2825983.0902	5142.91502	1.05903271168e+12	2.30906005238e+12	1.53857625333e+12	1.12347527667e+12	2.59336568145e+12	2.08972829281e+12	9.82713339849e+11	1.17456248964e+12	2.42861761775e+12	1.64318054572e+12	1.35121823219e+12	1.36985498103e+12	2.96722762512e+12	6.14749675101e+12	5.75997804061e+12	3.45094405982e+12	7.88588916882e+12	6.39539033443e+12	1.90668277347e+12	3.05140757999e+12	8.67561063455e+12	5.27962313989e+12	3.47035647552e+12	3.21082368278e+12	0.00176554380938	0.000344180096922	0.000960788778895	0.0059935198901	0.000314226571569	0.00285946366565	0.000985727209006	0.00140422206593	0.000190422296157	0.000377940111284	0.00115081246322	0.00175296263234	-0.001200720576518877	0.0	0.0	0.0	9.050599420888255e-05	0.0	0.0	0.0	0.0002580097826136	-341204891.1859583	-2626837.2883323166	-10035666.319716725	-2626834.9928114084	7227.160741647312	2828648.4521220378	-10035666.759250326	2828648.431087947	5148.6279299419475	0.000921739639876	341718961.808
1016	n/a	n/a	1	1	8.0	8.0	0.5	0.9984	5.65394492292e-20	0.0	5.92923063078e-20	1.0003092752	0.0	-6.73391193067e-20	-1.06726151354e-19	1.00043632865	-342858324.282	-3039012.85612	-10089650.294	-3044824.28379	-453.612896705	2616798.28733	-10110232.2734	2617129.43859	2410.74171503	1.06333534493e+12	2.31850666698e+12	1.54492144675e+12	1.12874073512e+12	2.6035473263e+12	2.09857901416e+12	9.86283406627e+11	1.17923860022e+12	2.43839681734e+12	1.64985143421e+12	1.35712633482e+12	1.37761466096e+12	2.98758280441e+12	6.18949473624e+12	5.794320582e+12	3.47532646309e+12	7.93363690176e+12	6.43665700774e+12	1.91962485562e+12	3.07132954629e+12	8.73064573576e+12	5.31357608772e+12	3.49341196197e+12	3.23765882283e+12	0.00176861005597	0.000346798192301	0.000962858936581	0.00602344025066	0.000314553719956	0.00286217272222	0.000992908847113	0.0014157265501	0.000190580477654	0.000378089936451	0.00116284283282	0.00176048703259	-0.0016012813669738792	0.0	0.0	0.0	0.0003092273842843468	0.0	0.0	0.0	0.0004362334863355499	-342602832.058641	-3042555.514890087	-10102695.092323372	-3042555.3322408954	-454.1416854212112	2620181.517166169	-10102698.299337633	2620180.296548499	2413.8585365813883	0.00131804914898	343120872.088
1020	n/a	n/a	1	1	8.0	8.0	0.5	0.998	-2.1599340155e-20	0.0	-7.45388993584e-20	1.00052813303	0.0	7.03037346221e-20	-1.27054942088e-19	1.0006151983	-344235214.639	-3331184.39712	-10077532.264	-3339620.8234	1076.70067468	2439018.46923	-10103951.5856	2439219.47486	1006.43939997	1.06778247514e+12	2.32891379038e+12	1.5515070654e+12	1.1339660658e+12	2.61411276676e+12	2.10751358375e+12	9.89832518224e+11	1.18451367501e+12	2.44825490801e+12	1.65651517466e+12	1.36336867249e+12	1.38531377309e+12	3.00812532487e+12	6.23282596641e+12	5.82986004815e+12	3.49941383901e+12	7.98184650295e+12	6.47798516973e+12	1.93243361381e+12	3.09167027122e+12	8.78570396698e+12	5.34721717522e+12	3.51730019122e+12	3.2644622382e+12	0.00177167282276	0.000349415485698	0.000965123952087	0.00605360156037	0.000314853983004	0.00286486120216	0.000999893364109	0.00142727462586	0.000190733892498	0.000378235985814	0.00117452962194	0.00176767138251	-0.0020020026706730793	0.0	0.0	0.0	0.0005279936168353825	0.0	0.0	0.0	0.0006150091431014279	-343841977.6169134	-3335807.9339845954	-10092397.59091922	-3335805.8082834627	1078.1950876779183	2442616.2554694586	-10092409.338718036	2442605.003794575	1007.9239946418893	0.00171640475349	344361546.276
1024	n/a	n/a	1	1	8.0	8.0	0.5	0.9976	-4.89161527039e-20	0.0	-2.03287907341e-20	1.00074679383	0.0	-1.69406589451e-21	-3.89635155737e-20	1.00079477993	-345508231.769	-3581740.95513	-10053066.5281	-3593046.28666	4822.69287761	2314582.47781	-10085261.7311	2314680.65254	-2038.38417549	1.07264813414e+12	2.33972720807e+12	1.55815957669e+12	1.13924920634e+12	2.624745321e+12	2.11656292752e+12	9.93491600161e+11	1.18999934916e+12	2.45817503812e+12	1.66310190432e+12	1.36979453765e+12	1.39295417204e+12	3.02889155079e+12	6.27704756738e+12	5.8660124278e+12	3.52327527672e+12	8.02985351252e+12	6.51996059563e+12	1.94555857783e+12	3.11268391523e+12	8.84065621808e+12	5.3806521975e+12	3.54173305175e+12	3.29099169962e+12	0.0017747559675	0.000352044595116	0.00096750611338	0.00608370125507	0.000315130118642	0.00286742341228	0.00100707604196	0.00143887230264	0.000190893970681	0.000378377563355	0.00118584444435	0.0017746013417	-0.002402884616310315	0.0	0.0	0.0	0.0007465151182393457	0.0	0.0	0.0	0.0007944642596794184	-344976220.72324485	-3587506.5356900096	-10069731.919071656	-3587513.740293086	4830.456036545942	2318419.4584786375	-10069732.518922318	2318406.6276845173	-2041.7632906226834	0.00211576398825	345497451.886
1028	n/a	n/a	1	1	8.0	8.0	0.5	0.9972	-2.06252522656e-19	0.0	1.69406589451e-21	1.00096554873	0.0	3.89635155737e-20	-2.16840434497e-19	1.00097468307	-346711653.481	-3815045.16722	-10006706.1906	-3829452.48388	330.5346498	2212044.00908	-10044568.9371	2212066.73154	779.951903413	1.07769330681e+12	2.35072541887e+12	1.56488502789e+12	1.14451727477e+12	2.63548186609e+12	2.12569082177e+12	9.97537043173e+11	1.19544667972e+12	2.46788927868e+12	1.66954736316e+12	1.37622984535e+12	1.40039295655e+12	3.04987418246e+12	6.32212581832e+12	5.90249862333e+12	3.54684333205e+12	8.07783019094e+12	6.56253522e+12	1.95954971769e+12	3.13416475882e+12	8.89498208578e+12	5.41392224183e+12	3.56631902312e+12	3.31717699321e+12	0.00177787482609	0.00035468406388	0.000969939689487	0.00611387957395	0.000315384263004	0.00286981857297	0.00101452402497	0.00145036087512	0.000191064481842	0.000378515786816	0.00119690663059	0.00178132213144	-0.0028039273327342593	0.0	0.0	0.0	0.0009650828876640752	0.0	0.0	0.0	0.0009742083748831648	-346039930.1449006	-3822032.017724678	-10025123.895149171	-3822033.256484325	331.1399889463387	2216115.356058017	-10025108.468181903	2216117.897091705	781.387433091398	0.00251572082629	346560361.866
1032	n/a	n/a	1	1	8.0	8.0	0.5	0.9968	3.45165926006e-20	0.0	-6.26804380968e-20	1.00118445179	0.0	-9.14795583035e-20	-1.23666810299e-19	1.00115484898	-347850797.683	-4014233.28797	-9941570.15603	-4031888.98173	-2297.90677105	2110215.65032	-9984990.14971	2110156.09847	2724.80511857	1.08272174009e+12	2.36206009936e+12	1.5717796944e+12	1.1497974453e+12	2.64658337035e+12	2.13478531578e+12	1.00186955426e+12	1.20087188057e+12	2.47731814377e+12	1.67610008791e+12	1.38283128043e+12	1.40770955816e+12	3.07104715148e+12	6.36810092361e+12	5.93915938331e+12	3.57028612995e+12	8.12643667193e+12	6.60519101319e+12	1.97417342901e+12	3.15579042733e+12	8.94839997601e+12	5.44726609356e+12	3.59112795216e+12	3.34337588911e+12	0.00178104980811	0.000357301340594	0.000972587296738	0.00614430809742	0.000315617456076	0.00287208851115	0.00102190910256	0.00146170022782	0.000191242381024	0.000378653370844	0.00120784876462	0.00178781951317	-0.0032051309489483358	0.0	0.0	0.0	0.0011837508803859054	0.0	0.0	0.0	0.0011541826548703551	-347038495.5620148	-4022474.721371991	-9961686.172001015	-4022473.703704906	-2302.624495272542	2114485.512228924	-9961673.173780516	2114488.3606246347	2730.3185558261684	0.00291611511312	347556506.333
1036	n/a	n/a	1	1	8.0	8.0	0.5	0.9964	1.55430545821e-19	0.0	6.94567016749e-20	1.00140358454	0.0	4.23516473627e-20	-2.20228566286e-19	1.00133520814	-348928540.351	-4166158.06356	-9848049.19842	-4187078.40507	8190.20221185	1992745.41463	-9896812.60472	1992622.78398	-404.443424411	1.08768704978e+12	2.37395839623e+12	1.57887656909e+12	1.15510156967e+12	2.65805211183e+12	2.14390267957e+12	1.00632876265e+12	1.20628773806e+12	2.48649037517e+12	1.68286851161e+12	1.38964107294e+12	1.41510220302e+12	3.09233808747e+12	6.41515497792e+12	5.97588731501e+12	3.59378237286e+12	8.17565995157e+12	6.64794969689e+12	1.98908581128e+12	3.17746688951e+12	9.00074811849e+12	5.48079912385e+12	3.61615374639e+12	3.36992576438e+12	0.00178425950742	0.000359884713466	0.000975555955791	0.00617490191398	0.000315835515962	0.00287430288875	0.00102914612591	0.00147292023442	0.000191426564532	0.000378814390209	0.00121873998262	0.00179405100301	-0.003606495594111744	0.0	0.0	0.0	0.0014026004359613874	0.0	0.0	0.0	0.001334317542279055	-347974857.2273502	-4175635.0791285518	-9869777.200690443	-4175634.3827257766	8208.832967737588	1997142.0596935165	-9869762.873707592	1997155.525382973	-405.33575825974714	0.00331687068186	348490641.8
