3	header
postResults v2.0.1	Myself_tensionX.spectralOut --increments --range 0 400 100 --separation x,y,z --split --cr texture,f,p,orientation,grainrotation
addStrainTensors v2.0.1	Myself_tensionX_inc100.txt --left --logarithmic
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	texture	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_orientation	2_orientation	3_orientation	4_orientation	1_grainrotation	2_grainrotation	3_grainrotation	4_grainrotation	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)
100	44	46	1	1	11.5	2.5	0.5	17.0	1.00905387357	0.00565307453263	0.0	-0.00251785019989	0.99625090783	0.0	-0.00443292762977	0.00631906467218	0.995782937826	270958083.985	-24421808.0848	-12654159.4431	-24846093.4661	10360117.013	12615847.9496	-13902468.0971	12751053.8622	143367949.507	0.028442366033	0.592404732805	0.804120219801	-0.0404763693119	0.417754401854	-0.3487785393	-0.838948622932	0.450984455033	0.009021621373246027	0.0015444636375514876	-0.002212826924672187	0.0015444636375514873	-0.0037654567894046835	0.003181930509937511	-0.002212826924672187	0.003181930509937511	-0.004210989429193692
100	45	47	1	1	12.5	2.5	0.5	17.0	1.00962520082	0.00515673099966	0.0	-0.0048529709922	0.995399439527	0.0	-0.00217548031109	0.00649565062179	0.995782937826	239406280.263	-28972394.4948	4752445.93692	-29586644.8467	-25115665.3853	15295942.306	3907284.02255	15221651.0041	97160449.9372	0.0266266870841	0.59265999018	0.803970281818	-0.0409504765347	0.0408577926367	-0.589793991175	-0.806519474957	0.49797944269	0.009591056322632114	0.00011957774547504482	-0.0010760085533133854	0.00011957774547504484	-0.004609980683604384	0.0032669666679996695	-0.0010760085533133854	0.0032669666679996695	-0.004214155494575067
100	46	48	1	1	13.5	2.5	0.5	17.0	1.01090241008	0.00215600856339	0.0	-0.00274528612589	0.99423375214	0.0	-0.00193923229002	0.00789593250756	0.995782937826	249865281.504	-32681829.0266	5656466.76264	-32785665.5533	-16799964.1393	22176949.8653	4790023.02966	22155258.6236	107672223.573	0.0257112622084	0.591412551163	0.804915423525	-0.0410034912328	-0.0872292373665	-0.859373398842	-0.503853454495	0.432458914665	0.010844664736855173	-0.00031040428960038964	-0.0009639783185157369	-0.0003104042896003896	-0.005794977393450505	0.003967007423200843	-0.0009639783185157368	0.003967007423200843	-0.004209307020078804
100	47	49	1	1	14.5	2.5	0.5	17.0	1.01014868534	0.00216308902438	0.0	-0.00371430266707	0.9949977369	0.0	-0.00176281686363	0.00805248862267	0.995782937826	232066761.082	-68701919.5514	28571310.1637	-68556048.0228	14600008.6374	53947784.4279	27095998.7265	54331122.7386	102620856.1	0.0258129976451	0.591630304122	0.804755715769	-0.0409329981008	-0.0580410152633	-0.825961429577	-0.560729758438	0.445004767358	0.010098445522987795	-0.0007922599915744294	-0.0008732386602629794	-0.0007922599915744294	-0.005024864015009831	0.004045823636123094	-0.0008732386602629794	0.004045823636123093	-0.004208850035832627
100	48	50	1	1	15.5	2.5	0.5	7.0	1.00606544846	0.00182748951205	0.0	-0.00750809919921	0.998670086575	0.0	0.00409382966731	0.00564410088582	0.995782937826	252171509.36	-11853155.9968	-26199411.3425	-13651341.5155	1872509.1394	18418229.4341	-25004949.1038	18131614.8186	-50922045.176	0.459181084114	0.700032335586	-0.542343482662	0.0705053752558	-0.28381371861	-0.74545640917	-0.603116039404	0.464236976399	0.006036428995583596	-0.0028565617418021246	0.0020687199016060326	-0.0028565617418021246	-0.001318677849655928	0.0028243807197883375	0.0020687199016060326	0.0028243807197883375	-0.004213744757124377
100	49	52	1	1	0.5	3.5	0.5	12.0	1.00709124343	0.00383025208444	0.0	-0.00461687197594	0.997673551683	0.0	-0.00198678531475	-0.00527655355699	0.995782937826	157916495.66	-9762437.47879	-70796757.343	-10557802.575	42781676.9321	-8268607.37033	-70228785.983	-8783172.77286	13488533.8596	0.753042160907	-0.329281152188	-0.540431259243	-0.180098530652	-0.395367065469	0.652787981292	-0.646183158544	0.365713585273	0.007072271757097615	-0.0004148222497551332	-0.0010087296932156447	-0.0004148222497551331	-0.002325611254097069	-0.002645207924051766	-0.0010087296932156445	-0.0026452079240517666	-0.004217979408556461
100	50	53	1	1	1.5	3.5	0.5	15.0	1.00566583079	0.000212705071612	0.0	-6.8458539033e-05	0.998782510169	0.0	0.0032083220804	-0.00461804513975	0.995782937826	112641222.58	980993.417078	18196249.1441	964162.402657	11577675.7622	-12439817.6029	18374912.8582	-12451632.821	-40142551.8932	-0.0765812550271	0.596878825475	0.798416568099	-0.0200490115339	-0.370698937694	0.638904257997	-0.674079856145	0.209844264684	0.005647280411826384	7.520099156353378e-05	0.0016105949199716142	7.520099156353373e-05	-0.0012236016110973172	-0.002319011531376759	0.0016105949199716144	-0.0023190115313767596	-0.0042180345939619255
100	51	54	1	1	2.5	3.5	0.5	15.0	1.00488331898	0.000667773219605	0.0	9.5434283378e-05	0.999484064157	0.0	0.00286863438782	-0.00473975054079	0.995782937826	78010347.1003	14116796.7461	9114504.0053	14028174.8934	30368543.6287	-47894175.7007	9219851.05669	-47821453.2918	-55151211.6893	-0.0769166263342	0.596655298143	0.798559518156	-0.0197226710427	-0.47086895935	0.538029755992	-0.699146871402	0.153927236544	0.004869450112240917	0.00038341727697496216	0.0014396864263674179	0.00038341727697496216	-0.0005218621128529966	-0.002380306135463517	0.0014396864263674179	-0.002380306135463517	-0.004218265239367787
100	52	55	1	1	3.5	3.5	0.5	15.0	1.00514496768	-0.00151022644085	0.0	0.00259529860905	0.999264426337	0.0	0.00303833662599	-0.004356912551	0.995782937826	98045060.2562	24255568.2547	32967100.5098	24409799.7725	28608092.2505	-13339106.0028	32831095.8292	-13428416.0174	-54985912.0779	-0.0769201242727	0.595735971052	0.799249570635	-0.0195466395218	-0.608380337875	0.755560041032	0.242904192029	0.10395769025	0.005130280134777032	0.0005506805511090999	0.0015300525034434135	0.0005506805511090999	-0.0007375347184400146	-0.002184539407464917	0.0015300525034434135	-0.002184539407464917	-0.004218888959350099
100	53	56	1	1	4.5	3.5	0.5	15.0	1.01067464456	-0.00184602445314	0.0	0.00806563920654	0.993740622145	0.0	0.00897270071457	-0.00627482759112	0.995782937826	140935040.151	22786943.8716	16908782.0138	23409376.5916	-65968573.1518	4721921.87566	17778904.3992	5215241.93205	-22136574.113	-0.0788702689315	0.593561843825	0.800678179997	-0.0194491725069	-0.515039571479	-0.226064563287	0.826818635365	0.395417911704	0.010589696678505945	0.0031588549265174587	0.0045206315710317364	0.0031588549265174587	-0.006265943896287139	-0.0031283440805584552	0.0045206315710317364	-0.0031283440805584552	-0.004195884167021507
100	54	57	1	1	5.5	3.5	0.5	20.0	1.00863261635	-0.00269039197339	0.0	-0.00150135483137	0.995410690618	0.0	-0.00268886484598	-0.00130205871565	0.995782937826	143500700.836	42409158.0171	32224485.4583	41142342.6995	-186431956.782	-58163665.3575	31221934.8188	-58005596.8363	-53102103.5479	0.424699327079	0.512207642705	0.212238076221	0.715701621722	-0.951434820576	-0.208763669054	0.226251156708	0.25424206809	0.008592997705145976	-0.0020886443166543284	-0.0013497007172377838	-0.0020886443166543284	-0.0046035623232090475	-0.0006545917356314383	-0.0013497007172377838	-0.0006545917356314375	-0.0042237417884064665
100	55	58	1	1	6.5	3.5	0.5	20.0	1.01071298464	0.000199904737268	0.0	-0.00412009310483	0.994017457989	0.0	-0.00728750545088	-0.00438795996463	0.995782937826	229482511.708	49562307.7075	-36176138.6823	47826509.6364	-92866704.0784	-423830.69703	-37511450.4405	-520750.023965	35838311.2687	0.421594129356	0.513593738734	0.212545919171	0.716452436572	-0.886905720583	-0.130155282418	-0.443236171265	0.562347938293	0.010638873599790082	-0.001981474257986109	-0.003663750801648569	-0.001981474257986109	-0.0060006932328161774	-0.002195367790877677	-0.003663750801648569	-0.002195367790877677	-0.004207841544279868
100	56	59	1	1	7.5	3.5	0.5	8.0	1.01591535965	0.00233387143123	0.0	0.00208836044791	0.989287404358	0.0	-0.00375912710797	-0.00173179280239	0.995782937826	240695807.339	-6368144.60096	-16230715.4424	-5847386.00699	61350260.1623	34350475.7016	-16868164.7145	34526447.4163	17544972.6613	0.516132456125	-0.517981814937	0.262764889749	0.629489269046	-0.233773807887	-0.581707570207	-0.77908029253	0.356959562739	0.015784391625818957	0.0022022558365581454	-0.001887492628736812	0.002202255836558146	-0.010773861360786717	-0.0008693135834385656	-0.001887492628736812	-0.0008693135834385655	-0.00422170924762937
100	57	60	1	1	8.5	3.5	0.5	8.0	1.01708298826	-0.0055794313424	0.0	0.0113261811877	0.987730580637	0.0	0.000533384032457	-0.00534690163794	0.995782937826	183777458.605	26358581.9712	8461589.46214	27787699.0408	26117663.0335	22361121.0864	8364639.76376	22321123.5886	-36099525.6757	0.518747451597	-0.519460758963	0.261168349227	0.626779622134	-0.301640862391	-0.78304098997	0.543929784856	0.386229832098	0.016944908376227953	0.002990728226320543	0.0002904444554929769	0.002990728226320543	-0.01229592190536287	-0.0026823746079756576	0.00029044445549297683	-0.0026823746079756576	-0.004218658770350226
100	58	61	1	1	9.5	3.5	0.5	13.0	1.01440589297	-0.00104802844703	0.0	0.00277662874852	0.9904807718	0.0	0.00192899934173	-0.00516284742562	0.995782937826	203349505.106	-1011502.09436	5214084.47728	-383897.693063	45627779.6874	-10953094.6779	5498561.16942	-11265723.0515	-39553058.6316	0.986956618777	0.0536068986618	0.151704422844	-0.00535734620123	-0.45173742319	0.661410890655	-0.598722751533	0.271295777278	0.014301939270637791	0.0008875103662402075	0.0009734720587711416	0.0008875103662402075	-0.00956842826157859	-0.002590479387143749	0.0009734720587711416	-0.002590479387143749	-0.004218305493343927
100	59	62	1	1	10.5	3.5	0.5	13.0	1.01317455764	0.00252453052898	0.0	-0.00287709593942	0.991865998866	0.0	-0.00142932292507	-0.00423621150569	0.995782937826	233777647.833	-8026551.78411	-37238948.3488	-8758372.65728	95025913.0688	-18688299.5312	-36847967.2501	-19262215.1504	-43810369.0323	0.986976803143	0.0551393600492	0.151089567679	-0.00289543955431	-0.433303997702	0.39987675406	-0.807679530104	0.583699625511	0.01309107349849738	-0.00020600720432679707	-0.0007233781364341856	-0.00020600720432679707	-0.008167626282710195	-0.0021251222551545877	-0.0007233781364341856	-0.002125122255154588	-0.004220933316501957
100	60	63	1	1	11.5	3.5	0.5	13.0	1.0155443468	0.000464456115986	0.0	0.00205097819753	0.989682648498	0.0	0.000961388895722	-0.000658776248912	0.995782937826	241859077.07	11540846.0121	10882774.6642	11699226.0486	79102985.691	-3605894.77922	10894171.1148	-3691987.39809	14600280.5746	0.986998654238	0.0524187926477	0.151796268244	-0.00661964178047	-0.056388382602	0.9983635908	0.0095130214545	0.178541103021	0.015423072882952487	0.0012648718024638851	0.00048296133701909694	0.0012648718024638851	-0.01037053409152265	-0.0003304001540152629	0.00048296133701909694	-0.00033040015401526284	-0.004225638951923042
100	61	64	1	1	12.5	3.5	0.5	17.0	1.00869779692	0.00576587346055	0.0	-0.00313137003236	0.996207068688	0.0	-0.00131777630356	0.00247954441002	0.995782937826	221768997.564	-26135293.481	-11464390.0011	-26224378.5419	-48237624.7213	9148228.57255	-11723144.3292	9022111.201	92027036.0162	0.0284637599926	0.592859478553	0.803729520137	-0.0415489051293	0.190158422733	-0.182309388252	-0.964677697813	0.4595984416	0.008674457341305515	0.0012871897384307879	-0.0006561312631770832	0.0012871897384307879	-0.0037984288270219587	0.001247946452661374	-0.000656131263177083	0.0012479464526613743	-0.004223993905113739
100	62	65	1	1	13.5	3.5	0.5	17.0	1.00666281938	0.00461573889031	0.0	-0.00475783496335	0.99834336	0.0	-0.00203138701504	-0.000121071778054	0.995782937826	224323736.913	-20952169.3096	2322486.86086	-21868639.5942	6411099.96518	9534640.12051	1803387.52513	9562501.25986	85666232.2933	0.0288712001827	0.592458930928	0.803934756587	-0.0429857664173	-0.0392874572249	0.132707556196	-0.990376292117	0.393600385712	0.006650191265702727	-9.032465163988674e-05	-0.0010202471378573167	-9.032465163988674e-05	-0.001646669113068054	-5.6023184719103195e-05	-0.0010202471378573164	-5.6023184719103195e-05	-0.004224942520455942
100	63	66	1	1	14.5	3.5	0.5	12.0	1.00768246557	0.000883437931574	0.0	-0.00474182362503	0.996995380713	0.0	-0.000353329140583	-0.00117369919886	0.995782937826	184712619.421	-8712744.35068	-31083484.8075	-9490845.03135	1491432.43354	63591826.5173	-30826600.7379	63369485.6051	-14120278.4645	0.752874714011	-0.329379247442	-0.540003101845	-0.181894547348	-0.0553955282397	0.824835110809	-0.562652961249	0.177633247279	0.00764972238100859	-0.0019397612158997307	-0.00017906386651670757	-0.0019397612158997307	-0.0030019677297059275	-0.0005888348042679558	-0.00017906386651670754	-0.0005888348042679555	-0.00422560053164294
100	64	67	1	1	15.5	3.5	0.5	12.0	1.00802816639	-0.000243811111137	0.0	-0.00318361766925	0.996362066784	0.0	-0.000657667974847	-0.00188370986753	0.995782937826	144647046.984	-10594079.3465	-22173745.0025	-10938021.7527	-40171767.9148	59474879.2811	-21964579.8243	59453295.855	-52783590.9249	0.752856835749	-0.328706807414	-0.540287738723	-0.182339186716	-0.30715098554	0.949777580901	-0.059839832487	0.148817270842	0.00799310141614275	-0.0017188274370555777	-0.00033160829979834007	-0.0017188274370555777	-0.0036433318731416324	-0.0009453583253109758	-0.0003316082997983402	-0.0009453583253109757	-0.0042249759143120945
100	65	69	1	1	0.5	4.5	0.5	16.0	1.00497146774	-0.00143763436608	0.0	-0.000399773772013	0.999533812998	0.0	-0.00130877015784	0.00231702571547	0.995782937826	155746600.008	-6079175.41561	32960777.3472	-6106629.39209	1124406.66943	-60064587.9778	32357002.7704	-59815644.2171	-49066157.612	-0.371542543286	0.879697564224	-0.173222857837	-0.241002438887	0.124000221221	-0.962620036878	-0.24080024123	0.202613619381	0.00495890982852732	-0.0009144757455865275	-0.0006577462206787354	-0.0009144757455865276	-0.0004684053057158663	0.0011630730841809302	-0.0006577462206787356	0.0011630730841809302	-0.004224200634707542
100	66	70	1	1	1.5	4.5	0.5	16.0	1.0045381643	-0.000254555151793	0.0	-0.00232882350928	0.999898806182	0.0	-0.00045235384028	-0.00266737799849	0.995782937826	165260183.169	19350396.6121	56767807.3789	18874847.0278	-12070025.1434	-77305693.1228	56127767.8125	-76833096.3677	-72636130.6883	-0.371357494129	0.87946020834	-0.174122794129	-0.241504877934	0.0747119716439	-0.72326717365	-0.686512892826	0.248668865198	0.004526215672926368	-0.0012915323904837226	-0.00022852108673422167	-0.0012915323904837224	-0.00010194762762458324	-0.0013390961230932842	-0.0002285210867342217	-0.001339096123093284	-0.004224138356612556
100	67	71	1	1	2.5	4.5	0.5	15.0	1.0065639454	-0.00125317771791	0.0	0.00187790344323	0.998248810527	0.0	0.00341659107795	-0.00348179997621	0.995782937826	173793115.196	18263706.9681	50428650.8342	18467685.1482	24589951.281	11472375.597	50429358.2102	11326608.6848	32205677.7624	-0.0769439191783	0.59622598393	0.798883150341	-0.0194915748366	-0.569122540447	0.690807764391	-0.445964648466	0.0988948073629	0.0065402390752231756	0.00032107841561598816	0.0017182195166846783	0.00032107841561598816	-0.0017540995799731308	-0.0017455836054781195	0.0017182195166846783	-0.0017455836054781195	-0.0042200045334957505
100	68	72	1	1	3.5	4.5	0.5	15.0	1.00576206972	0.00300125885966	0.0	-0.00263603285611	0.998836239307	0.0	0.00304929117867	-0.00459037699654	0.995782937826	136577022.978	18717435.8815	-248678.502168	18116154.3566	38347523.3724	-18994744.7343	139306.238125	-19057241.7273	-26749190.3846	-0.0765520464351	0.597928326592	0.797631071369	-0.0201537696753	-0.235020339835	0.406949990311	-0.882698776653	0.331012799141	0.005747645798092196	0.00017598316899171022	0.0015245823234679887	0.00017598316899171016	-0.0011663077623054973	-0.002309190261217355	0.001524582323467989	-0.002309190261217355	-0.004218347764783904
100	69	73	1	1	4.5	4.5	0.5	15.0	1.00926470445	0.00274374756526	0.0	0.0026964356077	0.994839523659	0.0	0.00741641051952	-0.00223327215649	0.995782937826	84444552.9421	27432798.3093	40942966.5207	27487073.1844	-81203349.1594	9856309.89888	40928302.5388	10141926.4639	-77220031.3146	-0.0789323730546	0.595958097139	0.798921304475	-0.0181211532212	-0.31650686984	-0.948586339773	-0.00271511688511	0.217627654126	0.009204697499528658	0.0027185768860533512	0.003723735181715882	0.0027185768860533512	-0.005178869668823562	-0.00112146116879926	0.003723735181715882	-0.0011214611687992606	-0.0042109626257495255
100	70	74	1	1	5.5	4.5	0.5	1.0	1.01154803277	0.00566613711999	0.0	0.00429901537193	0.992208817696	0.0	-0.00105993493808	-0.0095572404568	0.995782937826	93829031.4036	-7167197.22436	-13136566.4614	-5676384.20303	-170495090.663	41935020.1522	-13207728.8544	43791625.5081	-163571800.248	-0.436142135006	0.249052383999	0.726886715707	-0.468389421983	-0.418903523755	-0.238918045124	0.876035914732	0.520407500558	0.011472920969499343	0.004964322242288751	-0.0005354053255265284	0.004964322242288751	-0.007860367384214547	-0.004798382812656039	-0.0005354053255265283	-0.004798382812656039	-0.004202631722657307
100	71	75	1	1	6.5	4.5	0.5	8.0	1.01100959337	0.00552681157382	0.0	-0.00466387501674	0.993532425373	0.0	-0.00394429737594	-0.00458429331096	0.995782937826	146791622.456	-44673837.9946	-43669737.0567	-44277839.7821	-55041427.9169	3885947.5784	-43404677.6448	4120748.57017	14162206.6432	0.516522170114	-0.516554573766	0.262179966914	0.630585351123	-0.339093201434	0.0193717169861	-0.940553319592	0.343262267489	0.01096029596692488	0.0003816214790417161	-0.0019920862515129074	0.00038162147904171614	-0.00648297188849574	-0.0022917379746368533	-0.0019920862515129074	-0.0022917379746368537	-0.004216792857428296
100	72	76	1	1	7.5	4.5	0.5	8.0	1.01083917622	-0.000336999918599	0.0	0.00193322011977	0.994141521332	0.0	-0.000963050856355	-0.00716013714898	0.995782937826	199925124.634	5882246.26298	-39210429.8098	6179205.54362	35307187.421	-158279.507803	-38858652.6355	-343255.854747	41138146.8497	0.519333064868	-0.518921614138	0.261461521942	0.626619021941	-0.50664860695	-0.661297574805	0.553166095135	0.412854896928	0.010780040490012745	0.000803862221853102	-0.00047946479235564966	0.000803862221853102	-0.005887415093891237	-0.003595740653863511	-0.00047946479235564966	-0.003595740653863512	-0.004212809603516537
100	73	77	1	1	8.5	4.5	0.5	8.0	1.01347724713	0.000515995966533	0.0	0.00385168848293	0.99165241654	0.0	-0.00138681391837	-0.00499688202933	0.995782937826	223883647.624	28047879.9585	-39587295.369	28262335.7027	63651314.1349	13593843.8302	-39347629.0215	13443036.7178	28392334.7839	0.517792672537	-0.518511705491	0.261711374387	0.628126990386	-0.472638208386	-0.881250879506	0.00316403029519	0.243642151398	0.013382140380530079	0.002194722212704763	-0.0006921167477289249	0.002194722212704763	-0.008386287496716747	-0.002510152655006438	-0.0006921167477289249	-0.0025101526550064387	-0.004219192267312458
100	74	78	1	1	9.5	4.5	0.5	13.0	1.02013148693	-0.00322856055132	0.0	0.00369249602345	0.985123299223	0.0	-0.000628728061237	-0.00682825467652	0.995782937826	232536260.706	-35408982.7122	-18359235.1176	-33113062.3604	75543607.4484	-22790218.8722	-17901628.6513	-23472210.3388	-13581973.173	0.987282328024	0.0546096382602	0.149248069466	-0.00405042488491	-0.350293256619	0.747679965186	-0.564153590597	0.607650123077	0.019936362094145402	0.0002906063013269058	-0.0003038256708971325	0.0002906063013269058	-0.014993377742883979	-0.0034295613212465804	-0.00030382567089713247	-0.00342956132124658	-0.004214041840674286
100	75	79	1	1	10.5	4.5	0.5	13.0	1.0162424171	0.00115504053379	0.0	-0.000122198814453	0.988660140606	0.0	0.000589149380485	-0.00594514354548	0.995782937826	205371393.15	-2533817.2247	-14581888.8072	-2553716.39055	56287793.3862	-15900167.9338	-14135845.0654	-16356466.8872	-66195775.8144	0.987106520091	0.0543935906905	0.150508526229	-0.00303954249518	-0.302160303579	0.5357642064	-0.788451562154	0.565191406649	0.016112228773803163	0.0005073006119578862	0.00029390167616006794	0.0005073006119578862	-0.01141385464631275	-0.0029853047511119893	0.00029390167616006794	-0.00298530475111199	-0.0042169383448441905
100	76	80	1	1	11.5	4.5	0.5	13.0	1.01065662362	0.00188773417532	0.0	0.0024928587075	0.99414026724	0.0	0.00312468099475	-0.00726735268103	0.995782937826	203903775.782	-2548570.11609	-24179994.3614	-2124638.8781	64599922.5997	-16503126.5546	-23143736.6159	-16951276.971	-67941002.916	0.986604983741	0.0542947464859	0.153758188478	-0.0045941308211	-0.590331429207	-0.201693120285	-0.781555302671	0.317618259795	0.010594803977857857	0.0021933097528804234	0.0015700004894632982	0.002193309752880424	-0.0058919981639410915	-0.0036485555018454696	0.0015700004894632982	-0.0036485555018454696	-0.004210194909516146
100	77	81	1	1	12.5	4.5	0.5	12.0	1.01204858222	-0.00474134969771	0.0	0.00150766233096	0.992656613558	0.0	-0.00296978772458	-0.00616618471494	0.995782937826	176527720.353	13547846.8296	-39414593.5006	13500151.5095	-10902961.7272	45993756.8464	-39165113.0581	46225434.3998	-9174438.16044	0.752348710957	-0.325702254452	-0.541816075822	-0.185269529462	-0.256918406438	0.24636825022	0.934502875532	0.532891236644	0.01198290027315774	-0.0015875108992553686	-0.0014814573502026538	-0.0015875108992553686	-0.007381506578857038	-0.0031007564830740717	-0.0014814573502026536	-0.0031007564830740717	-0.004214163248186516
100	78	82	1	1	13.5	4.5	0.5	12.0	1.00837741447	-5.60395094104e-05	0.0	-0.00188407411471	0.996076947334	0.0	-0.00189552157564	-0.00457161842352	0.995782937826	128912026.225	-24357063.4446	-75809896.5136	-24301155.9969	-6203464.53431	30260632.9152	-74993264.6055	30184567.9642	-47551482.4774	0.752733893274	-0.328004848822	-0.540914768368	-0.182251799518	-0.51736032942	0.824661746847	0.228629057483	0.232390331987	0.008340676569613032	-0.0009756906267762965	-0.0009538431460851118	-0.0009756906267762965	-0.003935200320594555	-0.002294612635858249	-0.0009538431460851118	-0.002294612635858249	-0.004219809758383007
100	79	83	1	1	14.5	4.5	0.5	12.0	1.00642204259	0.00268142923767	0.0	-0.00474784226162	0.998084184513	0.0	-0.00181248180124	0.00129972088905	0.995782937826	156166592.356	-5400314.0198	-62662387.1502	-6068969.95646	-8755488.03993	54814554.5061	-62433101.019	54390798.5473	-37583480.009	0.753131622296	-0.329598678084	-0.539921429701	-0.18067185905	-0.251354530212	0.588503328547	-0.76842997604	0.296093561517	0.006403152154640092	-0.0010456999608144163	-0.0009076342648904633	-0.0010456999608144163	-0.0019078688697293281	0.0006559777576049396	-0.0009076342648904632	0.0006559777576049397	-0.004224732246627223
100	80	84	1	1	15.5	4.5	0.5	12.0	1.00814703197	0.0033576030978	0.0	-0.00556865974256	0.996411759021	0.0	-0.00117438290183	-0.00282324738213	0.995782937826	166326927.36	-8443500.01636	-41305221.91	-9232157.40266	-9545107.91819	60317230.787	-41168872.8418	60087010.793	-29664204.3591	0.753085483187	-0.329278841659	-0.540071247366	-0.180999301704	-0.323748425957	0.665343538364	-0.672684848039	0.257001843237	0.008117952215923298	-0.0011299146539879303	-0.0005959720669665573	-0.0011299146539879303	-0.003582364240830144	-0.001414960789356898	-0.0005959720669665573	-0.0014149607893568976	-0.004223624261985972
100	81	86	1	1	0.5	5.5	0.5	16.0	1.00511382264	-0.00213969016238	0.0	2.68570779213e-05	0.999434089325	0.0	-0.000776063533091	0.00155971457458	0.995782937826	171550715.503	-4681379.32011	59356957.6592	-4648008.73242	1095907.24737	-68249706.8643	58521449.7759	-67996628.8878	-47778080.4933	-0.371578266139	0.879777383017	-0.172912471426	-0.240878861031	0.156743626334	-0.986433466031	-0.0487668399285	0.198458945085	0.005101805656914179	-0.0010506552300344613	-0.00039051356038327325	-0.001050655230034461	-0.0005677901723216716	0.0007827351213412158	-0.00039051356038327325	0.0007827351213412158	-0.0042252167436466715
100	82	87	1	1	1.5	5.5	0.5	16.0	1.00542572767	0.00025449159756	0.0	-0.00249720034345	0.999343036132	0.0	-0.00184159621619	0.00273577588129	0.995782937826	199892343.814	-1039857.93956	-10915380.5848	-1527156.26581	-11410279.511	-39021955.94	-11169801.5286	-38939276.4178	25886170.7768	-0.371247230254	0.87955081123	-0.173991316192	-0.241439198109	0.146540057404	-0.757296447761	-0.636418269823	0.24502621332	0.0054089925918632395	-0.0011215911392566946	-0.0009227917204276566	-0.0011215911392566946	-0.0006572086068357058	0.0013749407697376576	-0.0009227917204276566	0.0013749407697376578	-0.004223248868565165
100	83	88	1	1	2.5	5.5	0.5	19.0	1.00620711787	-0.000695353375829	0.0	0.000155073987909	0.998559367915	0.0	0.00246753305429	0.0033202896	0.995782937826	181228791.716	34248137.0071	8349135.30819	34025544.8333	14156093.2405	-2993028.37486	8818108.03454	-2854925.45878	16069107.4287	-0.286851388054	0.713586404139	0.123541288324	0.627095108479	0.457117174177	-0.825043334076	-0.332186617533	0.279171241938	0.0061865773843494745	-0.00026993679453589256	0.0012382591418228987	-0.0002699367945358925	-0.0014445072865823076	0.0016676945989079909	0.0012382591418228987	0.0016676945989079906	-0.004221679567285105
100	84	89	1	1	3.5	5.5	0.5	19.0	1.0079834985	-0.000278438371344	0.0	-0.000799639280735	0.99687960456	0.0	0.00558628006049	0.00519407788515	0.995782937826	198953169.331	70667555.1983	29060898.747	69732744.3396	5393967.90691	-18793443.1247	30170835.5274	-18329696.795	38896852.938	-0.286751744112	0.712603804277	0.122723610492	0.628417194868	0.377142177396	-0.904800643889	-0.197736400404	0.480186042959	0.00794373826692938	-0.0005464618857202169	0.0028055530444081847	-0.000546461885720217	-0.0031320408233733946	0.00260728526811448	0.0028055530444081847	0.0026072852681144794	-0.004211373125797921
100	85	90	1	1	4.5	5.5	0.5	19.0	1.01051715639	-2.23133687192e-05	0.0	-0.00181200258423	0.994160410353	0.0	0.00179198397073	0.00152072504266	0.995782937826	178612443.863	62198073.3756	5085201.79021	60870246.2217	-35307063.4019	-2669131.11369	5421338.72412	-2607894.60638	10352507.416	-0.286199144494	0.713619124072	0.125521439895	0.626962649268	0.206518949992	-0.771408852179	0.601895616015	0.184944918481	0.010460591260916266	-0.0009230064635130633	0.0009004359746226188	-0.0009230064635130634	-0.00585648860123103	0.0007627796605152114	0.0009004359746226188	0.0007627796605152114	-0.0042245928477997255
100	86	91	1	1	5.5	5.5	0.5	1.0	1.01351217907	0.00150932240499	0.0	0.00144942982108	0.990778084607	0.0	-0.00451758303804	-0.00440267456874	0.995782937826	184755412.394	-27674469.2499	643710.000447	-26637824.1263	-101839378.503	42381345.0786	-135141.627365	43169627.0623	-114256148.262	-0.432152937819	0.247171150418	0.728401106996	-0.47072506632	-0.485257861999	0.708984112025	0.511730515113	0.637364984089	0.013415586434794511	0.0014709467825531105	-0.0022682829253257504	0.0014709467825531107	-0.009270740248948695	-0.0022105601284643926	-0.0022682829253257504	-0.002210560128464392	-0.004216000646099051
100	87	92	1	1	6.5	5.5	0.5	1.0	1.00745369879	-0.00049193803694	0.0	-0.00332973942411	0.99687266842	0.0	-0.00340532149863	-0.00243464217925	0.995782937826	195995443.839	-71162809.841	34119938.9422	-71099366.9436	-74087205.5059	1839489.46589	33235322.4639	2372308.22059	-96481083.6506	-0.430860685699	0.250585765034	0.727236030292	-0.471904227705	-0.577618058623	0.772692038543	-0.263270758721	0.45598054252	0.007419628469173205	-0.0019162869105838263	-0.001711560695111155	-0.0019162869105838266	-0.00313183372005333	-0.0012200566234354187	-0.0017115606951111553	-0.0012200566234354187	-0.0042215794698353855
