 Lammps data file for nanotube
 
        9216 atoms
           1 atom types
 
  -33.66221       67.32442     xlo xhi
  -26.75140       60.75663     ylo yhi
  -80.00000       80.00000     zlo zhi
 
  Atoms
 
 5093    1  10.231  21.449  18.037
 5094    1   9.538  20.243  18.014
 5095    1   9.272  19.495  19.159
 5096    1   8.725  18.260  19.126
 5097    1   8.226  17.613  20.232
 5098    1   8.243  16.256  20.235
 5099    1   9.397  13.815  20.404
 5100    1  10.111  12.631  20.482
 5101    1  12.512  10.966  20.450
 5102    1  13.757  10.260  20.474
 5103    1  16.376   9.039  20.469
 5104    1  17.767   9.042  20.405
 5105    1  20.462   9.193  20.214
 5106    1  21.630   9.856  20.231
 5107    1  23.076  12.117  20.407
 5108    1  23.800  13.302  20.475
 5109    1  24.098  16.205  20.436
 5110    1  24.072  17.623  20.463
 5111    1  23.775  20.535  20.481
 5112    1  23.074  21.737  20.430
 5113    1  21.620  23.987  20.220
 5114    1  20.458  24.657  20.221
 5115    1  17.777  24.804  20.403
 5116    1  16.380  24.824  20.448
 5117    1  13.694  23.617  20.457
 5118    1  12.455  22.918  20.465
 5119    1  10.083  21.218  20.475
 5120    1   9.378  20.021  20.415
 5121    1  -0.076  31.523   0.000
 5122    1   1.326  31.523   0.000
 5123    1   2.027  32.737   0.000
 5124    1   3.430  32.737   0.000
 5125    1  -0.076  33.951   0.000
 5126    1   1.326  33.951   0.000
 5127    1   2.027  35.166   0.000
 5128    1   3.430  35.166   0.000
 5129    1  -0.076  36.380   0.000
 5130    1   1.326  36.380   0.000
 5131    1   2.027  37.595   0.000
 5132    1   3.430  37.595   0.000
 5133    1  -0.076  38.810   0.000
 5134    1   1.326  38.810   0.000
 5135    1   2.027  40.024   0.000
 5136    1   3.430  40.024   0.000
 5137    1  -0.076  41.238   0.000
 5138    1   1.326  41.238   0.000
 5139    1   2.027  42.452   0.000
 5140    1   3.430  42.452   0.000
 5141    1  -0.076  43.667   0.000
 5142    1   1.326  43.667   0.000
 5143    1   2.027  44.882   0.000
 5144    1   3.430  44.882   0.000
 5145    1  -0.076  46.096   0.000
 5146    1   1.326  46.096   0.000
 5147    1   2.027  47.311   0.000
 5148    1   3.430  47.311   0.000
 5149    1  -0.076  48.525   0.000
 5150    1   1.326  48.525   0.000
 5151    1   2.027  49.739   0.000
 5152    1   3.430  49.739   0.000
 5153    1  -0.076  50.954   0.000
 5154    1   1.326  50.954   0.000
 5155    1   2.027  52.169   0.000
 5156    1   3.430  52.169   0.000
 5157    1  -0.076  53.383   0.000
 5158    1   1.326  53.383   0.000
 5159    1   2.027  54.597   0.000
 5160    1   3.430  54.597   0.000
 5161    1  -0.076  55.812   0.000
 5162    1   1.326  55.812   0.000
 5163    1   2.027  57.026   0.000
 5164    1   3.430  57.026   0.000
 5165    1  -0.076  58.241   0.000
 5166    1   1.326  58.241   0.000
 5167    1   2.027  59.456   0.000
 5168    1   3.430  59.456   0.000
 5169    1   4.131  31.523   0.000
 5170    1   5.534  31.523   0.000
 5171    1   6.235  32.737   0.000
 5172    1   7.638  32.737   0.000
 5173    1   4.131  33.951   0.000
 5174    1   5.534  33.951   0.000
 5175    1   6.235  35.166   0.000
 5176    1   7.638  35.166   0.000
 5177    1   4.131  36.380   0.000
 5178    1   5.534  36.380   0.000
 5179    1   6.235  37.595   0.000
 5180    1   7.638  37.595   0.000
 5181    1   4.131  38.810   0.000
 5182    1   5.534  38.810   0.000
 5183    1   6.235  40.024   0.000
 5184    1   7.610  39.980  -0.086
 5185    1   4.131  41.238   0.000
 5186    1   5.534  41.238   0.000
 5187    1   6.235  42.452   0.000
 5188    1   7.611  42.349  -0.221
 5189    1   4.131  43.667   0.000
 5190    1   5.534  43.667   0.000
 5191    1   6.270  44.850   0.039
 5192    1   7.641  44.634   0.339
 5193    1   4.131  46.096   0.000
 5194    1   5.534  46.096   0.000
 5195    1   6.284  47.341  -0.007
 5196    1   7.667  47.554   0.317
 5197    1   4.131  48.525   0.000
 5198    1   5.534  48.525   0.000
 5199    1   6.235  49.739   0.000
 5200    1   7.615  49.841  -0.249
 5201    1   4.131  50.954   0.000
 5202    1   5.534  50.954   0.000
 5203    1   6.235  52.169   0.000
 5204    1   7.606  52.218  -0.161
 5205    1   4.131  53.383   0.000
 5206    1   5.534  53.383   0.000
 5207    1   6.235  54.597   0.000
 5208    1   7.638  54.597   0.000
 5209    1   4.131  55.812   0.000
 5210    1   5.534  55.812   0.000
 5211    1   6.235  57.026   0.000
 5212    1   7.638  57.026   0.000
 5213    1   4.131  58.241   0.000
 5214    1   5.534  58.241   0.000
 5215    1   6.235  59.456   0.000
 5216    1   7.638  59.456   0.000
 5217    1   8.339  31.523   0.000
 5218    1   9.741  31.523   0.000
 5219    1  10.443  32.737   0.000
 5220    1  11.846  32.737   0.000
 5221    1   8.339  33.951   0.000
 5222    1   9.741  33.951   0.000
 5223    1  10.443  35.166   0.000
 5224    1  11.846  35.166   0.000
 5225    1   8.339  36.380   0.000
 5226    1   9.741  36.380   0.000
 5227    1  10.399  37.552  -0.361
 5228    1  11.760  37.483  -0.631
 5229    1   8.339  38.810   0.000
 5230    1   9.698  38.752  -0.271
 5231    1  10.415  39.942  -0.298
 5232    1  11.790  39.822  -0.122
 5233    1   8.307  41.143  -0.303
 5234    1   9.682  41.078  -0.015
 5235    1   8.351  43.421   0.199
 5236    1   8.386  48.786   0.211
 5237    1   8.318  51.035  -0.358
 5238    1   9.709  51.140  -0.043
 5239    1  10.427  52.285  -0.343
 5240    1  11.791  52.380  -0.150
 5241    1   8.339  53.383   0.000
 5242    1   9.712  53.464  -0.315
 5243    1  10.425  54.672  -0.368
 5244    1  11.795  54.723  -0.669
 5245    1   8.339  55.812   0.000
 5246    1   9.741  55.812   0.000
 5247    1  10.443  57.026   0.000
 5248    1  11.846  57.026   0.000
 5249    1   8.339  58.241   0.000
 5250    1   9.741  58.241   0.000
 5251    1  10.443  59.456   0.000
 5252    1  11.846  59.456   0.000
 5253    1  12.547  31.523   0.000
 5254    1  13.949  31.523   0.000
 5255    1  14.650  32.737   0.000
 5256    1  16.053  32.737   0.000
 5257    1  12.547  33.951   0.000
 5258    1  13.949  33.951   0.000
 5259    1  14.650  35.166   0.000
 5260    1  16.024  35.116  -0.145
 5261    1  12.501  36.323  -0.361
 5262    1  13.909  36.322  -0.303
 5263    1  14.573  37.530  -0.362
 5264    1  15.911  37.475  -0.049
 5265    1  12.470  38.706  -0.754
 5266    1  13.783  38.657  -0.144
 5267    1  12.500  53.502  -0.748
 5268    1  13.807  53.541  -0.135
 5269    1  14.571  54.666  -0.321
 5270    1  15.914  54.718   0.007
 5271    1  12.520  55.870  -0.363
 5272    1  13.904  55.877  -0.300
 5273    1  14.650  57.026   0.000
 5274    1  16.022  57.077  -0.091
 5275    1  12.547  58.241   0.000
 5276    1  13.949  58.241   0.000
 5277    1  14.650  59.456   0.000
 5278    1  16.053  59.456   0.000
 5279    1  16.755  31.523   0.000
 5280    1  18.157  31.523   0.000
 5281    1  18.858  32.737   0.000
 5282    1  20.261  32.737   0.000
 5283    1  16.755  33.951   0.000
 5284    1  18.157  33.951   0.000
 5285    1  18.858  35.166   0.000
 5286    1  20.261  35.166   0.000
 5287    1  16.687  36.306  -0.324
 5288    1  18.079  36.304  -0.237
 5289    1  18.621  37.489   0.168
 5290    1  20.035  37.489   0.321
 5291    1  18.628  54.683   0.219
 5292    1  20.024  54.687   0.344
 5293    1  16.675  55.871  -0.298
 5294    1  18.061  55.882  -0.233
 5295    1  18.858  57.026   0.000
 5296    1  20.261  57.026   0.000
 5297    1  16.755  58.241   0.000
 5298    1  18.157  58.241   0.000
 5299    1  18.858  59.456   0.000
 5300    1  20.261  59.456   0.000
 5301    1  20.962  31.523   0.000
 5302    1  22.365  31.523   0.000
 5303    1  23.067  32.737   0.000
 5304    1  24.469  32.737   0.000
 5305    1  20.962  33.951   0.000
 5306    1  22.365  33.951   0.000
 5307    1  23.067  35.166   0.000
 5308    1  24.469  35.166   0.000
 5309    1  20.917  36.405   0.039
 5310    1  22.365  36.380   0.000
 5311    1  23.066  37.647   0.024
 5312    1  24.469  37.595   0.000
 5313    1  22.554  38.953   0.324
 5314    1  23.250  40.193   0.185
 5315    1  24.574  40.061  -0.225
 5316    1  24.655  42.490  -0.028
 5317    1  24.661  44.944  -0.144
 5318    1  24.667  47.255  -0.128
 5319    1  24.657  49.693  -0.020
 5320    1  23.278  52.003   0.207
 5321    1  24.591  52.124  -0.243
 5322    1  22.572  53.215   0.331
 5323    1  23.067  54.542   0.041
 5324    1  24.469  54.597   0.000
 5325    1  20.919  55.795   0.046
 5326    1  22.365  55.812   0.000
 5327    1  23.067  57.026   0.000
 5328    1  24.469  57.026   0.000
 5329    1  20.962  58.241   0.000
 5330    1  22.365  58.241   0.000
 5331    1  23.067  59.456   0.000
 5332    1  24.469  59.456   0.000
 5333    1  25.170  31.523   0.000
 5334    1  26.572  31.523   0.000
 5335    1  27.274  32.737   0.000
 5336    1  28.677  32.737   0.000
 5337    1  25.170  33.951   0.000
 5338    1  26.572  33.951   0.000
 5339    1  27.274  35.166   0.000
 5340    1  28.677  35.166   0.000
 5341    1  25.170  36.380   0.000
 5342    1  26.572  36.380   0.000
 5343    1  27.274  37.595   0.000
 5344    1  28.677  37.595   0.000
 5345    1  25.170  38.810   0.000
 5346    1  26.572  38.810   0.000
 5347    1  27.274  40.024   0.000
 5348    1  28.677  40.024   0.000
 5349    1  25.274  41.253  -0.343
 5350    1  26.631  41.238  -0.162
 5351    1  27.274  42.452   0.000
 5352    1  28.677  42.452   0.000
 5353    1  25.259  43.701  -0.313
 5354    1  26.644  43.686  -0.274
 5355    1  27.325  44.875  -0.320
 5356    1  28.677  44.882   0.000
 5357    1  25.298  46.110  -0.727
 5358    1  26.707  46.099  -0.644
 5359    1  27.335  47.322  -0.377
 5360    1  28.677  47.311   0.000
 5361    1  25.259  48.489  -0.299
 5362    1  26.654  48.516  -0.286
 5363    1  27.274  49.739   0.000
 5364    1  28.677  49.739   0.000
 5365    1  25.276  50.907  -0.330
 5366    1  26.636  50.943  -0.127
 5367    1  27.274  52.169   0.000
 5368    1  28.677  52.169   0.000
 5369    1  25.170  53.383   0.000
 5370    1  26.572  53.383   0.000
 5371    1  27.274  54.597   0.000
 5372    1  28.677  54.597   0.000
 5373    1  25.170  55.812   0.000
 5374    1  26.572  55.812   0.000
 5375    1  27.274  57.026   0.000
 5376    1  28.677  57.026   0.000
 5377    1  25.170  58.241   0.000
 5378    1  26.572  58.241   0.000
 5379    1  27.274  59.456   0.000
 5380    1  28.677  59.456   0.000
 5381    1  29.378  31.523   0.000
 5382    1  30.780  31.523   0.000
 5383    1  31.482  32.737   0.000
 5384    1  32.884  32.737   0.000
 5385    1  29.378  33.951   0.000
 5386    1  30.780  33.951   0.000
 5387    1  31.482  35.166   0.000
 5388    1  32.884  35.166   0.000
 5389    1  29.378  36.380   0.000
 5390    1  30.780  36.380   0.000
 5391    1  31.482  37.595   0.000
 5392    1  32.884  37.595   0.000
 5393    1  29.378  38.810   0.000
 5394    1  30.780  38.810   0.000
 5395    1  31.482  40.024   0.000
 5396    1  32.884  40.024   0.000
 5397    1  29.378  41.238   0.000
 5398    1  30.780  41.238   0.000
 5399    1  31.482  42.452   0.000
 5400    1  32.884  42.452   0.000
 5401    1  29.378  43.667   0.000
 5402    1  30.780  43.667   0.000
 5403    1  31.482  44.882   0.000
 5404    1  32.884  44.882   0.000
 5405    1  29.378  46.096   0.000
 5406    1  30.780  46.096   0.000
 5407    1  31.482  47.311   0.000
 5408    1  32.884  47.311   0.000
 5409    1  29.378  48.525   0.000
 5410    1  30.780  48.525   0.000
 5411    1  31.482  49.739   0.000
 5412    1  32.884  49.739   0.000
 5413    1  29.378  50.954   0.000
 5414    1  30.780  50.954   0.000
 5415    1  31.482  52.169   0.000
 5416    1  32.884  52.169   0.000
 5417    1  29.378  53.383   0.000
 5418    1  30.780  53.383   0.000
 5419    1  31.482  54.597   0.000
 5420    1  32.884  54.597   0.000
 5421    1  29.378  55.812   0.000
 5422    1  30.780  55.812   0.000
 5423    1  31.482  57.026   0.000
 5424    1  32.884  57.026   0.000
 5425    1  29.378  58.241   0.000
 5426    1  30.780  58.241   0.000
 5427    1  31.482  59.456   0.000
 5428    1  32.884  59.456   0.000
 5429    1  -0.076  31.523  21.543
 5430    1   1.326  31.523  21.543
 5431    1   2.027  32.737  21.543
 5432    1   3.430  32.737  21.543
 5433    1  -0.076  33.951  21.543
 5434    1   1.326  33.951  21.543
 5435    1   2.027  35.166  21.543
 5436    1   3.430  35.166  21.543
 5437    1  -0.076  36.380  21.543
 5438    1   1.326  36.380  21.543
 5439    1   2.027  37.595  21.543
 5440    1   3.430  37.595  21.543
 5441    1  -0.076  38.810  21.543
 5442    1   1.326  38.810  21.543
 5443    1   2.027  40.024  21.543
 5444    1   3.430  40.024  21.543
 5445    1  -0.076  41.238  21.543
 5446    1   1.326  41.238  21.543
 5447    1   2.027  42.452  21.543
 5448    1   3.430  42.452  21.543
 5449    1  -0.076  43.667  21.543
 5450    1   1.326  43.667  21.543
 5451    1   2.027  44.882  21.543
 5452    1   3.430  44.882  21.543
 5453    1  -0.076  46.096  21.543
 5454    1   1.326  46.096  21.543
 5455    1   2.027  47.311  21.543
 5456    1   3.430  47.311  21.543
 5457    1  -0.076  48.525  21.543
 5458    1   1.326  48.525  21.543
 5459    1   2.027  49.739  21.543
 5460    1   3.430  49.739  21.543
 5461    1  -0.076  50.954  21.543
 5462    1   1.326  50.954  21.543
 5463    1   2.027  52.169  21.543
 5464    1   3.430  52.169  21.543
 5465    1  -0.076  53.383  21.543
 5466    1   1.326  53.383  21.543
 5467    1   2.027  54.597  21.543
 5468    1   3.430  54.597  21.543
 5469    1  -0.076  55.812  21.543
 5470    1   1.326  55.812  21.543
 5471    1   2.027  57.026  21.543
 5472    1   3.430  57.026  21.543
 5473    1  -0.076  58.241  21.543
 5474    1   1.326  58.241  21.543
 5475    1   2.027  59.456  21.543
 5476    1   3.430  59.456  21.543
 5477    1   4.131  31.523  21.543
 5478    1   5.534  31.523  21.543
 5479    1   6.235  32.737  21.543
 5480    1   7.638  32.737  21.543
 5481    1   4.131  33.951  21.543
 5482    1   5.534  33.951  21.543
 5483    1   6.235  35.166  21.543
 5484    1   7.638  35.166  21.543
 5485    1   4.131  36.380  21.543
 5486    1   5.534  36.380  21.543
 5487    1   6.235  37.595  21.543
 5488    1   7.638  37.595  21.543
 5489    1   4.131  38.810  21.543
 5490    1   5.534  38.810  21.543
 5491    1   6.235  40.024  21.543
 5492    1   7.604  39.961  21.696
 5493    1   4.131  41.238  21.543
 5494    1   5.534  41.238  21.543
 5495    1   6.235  42.452  21.543
 5496    1   7.614  42.345  21.786
 5497    1   4.131  43.667  21.543
 5498    1   5.534  43.667  21.543
 5499    1   6.279  44.873  21.522
 5500    1   7.670  44.636  21.223
 5501    1   4.131  46.096  21.543
 5502    1   5.534  46.096  21.543
 5503    1   6.281  47.320  21.536
 5504    1   7.676  47.558  21.236
 5505    1   4.131  48.525  21.543
 5506    1   5.534  48.525  21.543
 5507    1   6.235  49.739  21.543
 5508    1   7.610  49.855  21.826
 5509    1   4.131  50.954  21.543
 5510    1   5.534  50.954  21.543
 5511    1   6.235  52.169  21.543
 5512    1   7.604  52.222  21.691
 5513    1   4.131  53.383  21.543
 5514    1   5.534  53.383  21.543
 5515    1   6.235  54.597  21.543
 5516    1   7.638  54.597  21.543
 5517    1   4.131  55.812  21.543
 5518    1   5.534  55.812  21.543
 5519    1   6.235  57.026  21.543
 5520    1   7.638  57.026  21.543
 5521    1   4.131  58.241  21.543
 5522    1   5.534  58.241  21.543
 5523    1   6.235  59.456  21.543
 5524    1   7.638  59.456  21.543
 5525    1   8.339  31.523  21.543
 5526    1   9.741  31.523  21.543
 5527    1  10.443  32.737  21.543
 5528    1  11.846  32.737  21.543
 5529    1   8.339  33.951  21.543
 5530    1   9.741  33.951  21.543
 5531    1  10.443  35.166  21.543
 5532    1  11.846  35.166  21.543
 5533    1   8.339  36.380  21.543
 5534    1   9.741  36.380  21.543
 5535    1  10.393  37.532  21.931
 5536    1  11.777  37.475  22.176
 5537    1   8.339  38.810  21.543
 5538    1   9.697  38.737  21.851
 5539    1  10.417  39.929  21.857
 5540    1  11.791  39.803  21.647
 5541    1   8.296  41.140  21.868
 5542    1   9.695  41.076  21.580
 5543    1   8.359  43.405  21.319
 5544    1   8.381  48.795  21.374
 5545    1   8.314  51.076  21.906
 5546    1   9.698  51.151  21.560
 5547    1  10.421  52.278  21.881
 5548    1  11.799  52.376  21.701
 5549    1   8.339  53.383  21.543
 5550    1   9.704  53.463  21.865
 5551    1  10.415  54.668  21.938
 5552    1  11.784  54.723  22.205
 5553    1   8.339  55.812  21.543
 5554    1   9.741  55.812  21.543
 5555    1  10.443  57.026  21.543
 5556    1  11.846  57.026  21.543
 5557    1   8.339  58.241  21.543
 5558    1   9.741  58.241  21.543
 5559    1  10.443  59.456  21.543
 5560    1  11.846  59.456  21.543
 5561    1  12.547  31.523  21.543
 5562    1  13.949  31.523  21.543
 5563    1  14.650  32.737  21.543
 5564    1  16.053  32.737  21.543
 5565    1  12.547  33.951  21.543
 5566    1  13.949  33.951  21.543
 5567    1  14.650  35.166  21.543
 5568    1  16.021  35.114  21.685
 5569    1  12.507  36.326  21.888
 5570    1  13.888  36.303  21.838
 5571    1  14.563  37.526  21.879
 5572    1  15.915  37.452  21.560
 5573    1  12.482  38.695  22.241
 5574    1  13.804  38.661  21.676
 5575    1  12.481  53.492  22.286
 5576    1  13.798  53.513  21.679
 5577    1  14.570  54.666  21.836
 5578    1  15.904  54.733  21.505
 5579    1  12.514  55.876  21.944
 5580    1  13.896  55.878  21.790
 5581    1  14.650  57.026  21.543
 5582    1  16.025  57.081  21.688
 5583    1  12.547  58.241  21.543
 5584    1  13.949  58.241  21.543
 5585    1  14.650  59.456  21.543
 5586    1  16.053  59.456  21.543
 5587    1  16.755  31.523  21.543
 5588    1  18.157  31.523  21.543
 5589    1  18.858  32.737  21.543
 5590    1  20.261  32.737  21.543
 5591    1  16.755  33.951  21.543
 5592    1  18.157  33.951  21.543
 5593    1  18.858  35.166  21.543
 5594    1  20.261  35.166  21.543
 5595    1  16.683  36.302  21.867
 5596    1  18.078  36.304  21.788
 5597    1  18.622  37.501  21.320
 5598    1  20.035  37.485  21.203
 5599    1  18.632  54.708  21.299
 5600    1  20.041  54.704  21.209
 5601    1  16.680  55.873  21.844
 5602    1  18.088  55.887  21.761
 5603    1  18.858  57.026  21.543
 5604    1  20.261  57.026  21.543
 5605    1  16.755  58.241  21.543
 5606    1  18.157  58.241  21.543
 5607    1  18.858  59.456  21.543
 5608    1  20.261  59.456  21.543
 5609    1  20.962  31.523  21.543
 5610    1  22.365  31.523  21.543
 5611    1  23.067  32.737  21.543
 5612    1  24.469  32.737  21.543
 5613    1  20.962  33.951  21.543
 5614    1  22.365  33.951  21.543
 5615    1  23.067  35.166  21.543
 5616    1  24.469  35.166  21.543
 5617    1  20.924  36.407  21.532
 5618    1  22.365  36.380  21.543
 5619    1  23.068  37.657  21.534
 5620    1  24.469  37.595  21.543
 5621    1  22.569  38.965  21.232
 5622    1  23.257  40.203  21.343
 5623    1  24.559  40.067  21.787
 5624    1  24.641  42.489  21.585
 5625    1  24.664  44.912  21.668
 5626    1  24.664  47.238  21.679
 5627    1  24.655  49.675  21.555
 5628    1  23.271  52.001  21.347
 5629    1  24.577  52.142  21.771
 5630    1  22.567  53.219  21.226
 5631    1  23.075  54.532  21.511
 5632    1  24.469  54.597  21.543
 5633    1  20.913  55.802  21.521
 5634    1  22.365  55.812  21.543
 5635    1  23.067  57.026  21.543
 5636    1  24.469  57.026  21.543
 5637    1  20.962  58.241  21.543
 5638    1  22.365  58.241  21.543
 5639    1  23.067  59.456  21.543
 5640    1  24.469  59.456  21.543
 5641    1  25.170  31.523  21.543
 5642    1  26.572  31.523  21.543
 5643    1  27.274  32.737  21.543
 5644    1  28.677  32.737  21.543
 5645    1  25.170  33.951  21.543
 5646    1  26.572  33.951  21.543
 5647    1  27.274  35.166  21.543
 5648    1  28.677  35.166  21.543
 5649    1  25.170  36.380  21.543
 5650    1  26.572  36.380  21.543
 5651    1  27.274  37.595  21.543
 5652    1  28.677  37.595  21.543
 5653    1  25.170  38.810  21.543
 5654    1  26.572  38.810  21.543
 5655    1  27.274  40.024  21.543
 5656    1  28.677  40.024  21.543
 5657    1  25.271  41.263  21.886
 5658    1  26.626  41.234  21.720
 5659    1  27.274  42.452  21.543
 5660    1  28.677  42.452  21.543
 5661    1  25.264  43.685  21.865
 5662    1  26.630  43.670  21.820
 5663    1  27.332  44.859  21.928
 5664    1  28.677  44.882  21.543
 5665    1  25.287  46.074  22.286
 5666    1  26.698  46.085  22.217
 5667    1  27.338  47.304  21.906
 5668    1  28.677  47.311  21.543
 5669    1  25.280  48.485  21.859
 5670    1  26.652  48.510  21.869
 5671    1  27.274  49.739  21.543
 5672    1  28.677  49.739  21.543
 5673    1  25.261  50.923  21.851
 5674    1  26.637  50.954  21.698
 5675    1  27.274  52.169  21.543
 5676    1  28.677  52.169  21.543
 5677    1  25.170  53.383  21.543
 5678    1  26.572  53.383  21.543
 5679    1  27.274  54.597  21.543
 5680    1  28.677  54.597  21.543
 5681    1  25.170  55.812  21.543
 5682    1  26.572  55.812  21.543
 5683    1  27.274  57.026  21.543
 5684    1  28.677  57.026  21.543
 5685    1  25.170  58.241  21.543
 5686    1  26.572  58.241  21.543
 5687    1  27.274  59.456  21.543
 5688    1  28.677  59.456  21.543
 5689    1  29.378  31.523  21.543
 5690    1  30.780  31.523  21.543
 5691    1  31.482  32.737  21.543
 5692    1  32.884  32.737  21.543
 5693    1  29.378  33.951  21.543
 5694    1  30.780  33.951  21.543
 5695    1  31.482  35.166  21.543
 5696    1  32.884  35.166  21.543
 5697    1  29.378  36.380  21.543
 5698    1  30.780  36.380  21.543
 5699    1  31.482  37.595  21.543
 5700    1  32.884  37.595  21.543
 5701    1  29.378  38.810  21.543
 5702    1  30.780  38.810  21.543
 5703    1  31.482  40.024  21.543
 5704    1  32.884  40.024  21.543
 5705    1  29.378  41.238  21.543
 5706    1  30.780  41.238  21.543
 5707    1  31.482  42.452  21.543
 5708    1  32.884  42.452  21.543
 5709    1  29.378  43.667  21.543
 5710    1  30.780  43.667  21.543
 5711    1  31.482  44.882  21.543
 5712    1  32.884  44.882  21.543
 5713    1  29.378  46.096  21.543
 5714    1  30.780  46.096  21.543
 5715    1  31.482  47.311  21.543
 5716    1  32.884  47.311  21.543
 5717    1  29.378  48.525  21.543
 5718    1  30.780  48.525  21.543
 5719    1  31.482  49.739  21.543
 5720    1  32.884  49.739  21.543
 5721    1  29.378  50.954  21.543
 5722    1  30.780  50.954  21.543
 5723    1  31.482  52.169  21.543
 5724    1  32.884  52.169  21.543
 5725    1  29.378  53.383  21.543
 5726    1  30.780  53.383  21.543
 5727    1  31.482  54.597  21.543
 5728    1  32.884  54.597  21.543
 5729    1  29.378  55.812  21.543
 5730    1  30.780  55.812  21.543
 5731    1  31.482  57.026  21.543
 5732    1  32.884  57.026  21.543
 5733    1  29.378  58.241  21.543
 5734    1  30.780  58.241  21.543
 5735    1  31.482  59.456  21.543
 5736    1  32.884  59.456  21.543
 5737    1   8.204  46.766   1.296
 5738    1   8.198  45.418   1.326
 5739    1   8.656  44.785   2.434
 5740    1   9.216  43.542   2.405
 5741    1   9.374  43.043   1.146
 5742    1  10.109  41.844   1.075
 5743    1  10.757  41.252   2.265
 5744    1  11.840  40.384   2.304
 5745    1  12.482  40.104   1.094
 5746    1  13.705  39.379   1.085
 5747    1  14.263  38.937   2.288
 5748    1  15.570  38.439   2.243
 5749    1  16.361  38.194   1.065
 5750    1  17.762  38.163   1.124
 5751    1  18.283  38.270   2.379
 5752    1  19.635  38.444   2.426
 5753    1  20.437  38.347   1.326
 5754    1  21.604  39.025   1.332
 5755    1  21.934  39.780   2.421
 5756    1  22.688  40.911   2.392
 5757    1  23.076  41.266   1.133
 5758    1  23.785  42.468   1.057
 5759    1  23.976  43.299   2.250
 5760    1  24.162  44.706   2.284
 5761    1  24.078  45.384   1.091
 5762    1  24.058  46.799   1.097
 5763    1  24.157  47.497   2.294
 5764    1  24.007  48.877   2.241
 5765    1  23.819  49.724   1.088
 5766    1  23.097  50.919   1.143
 5767    1  22.684  51.285   2.394
 5768    1  21.920  52.400   2.433
 5769    1  21.595  53.120   1.305
 5770    1  20.460  53.829   1.319
 5771    1  19.652  53.714   2.440
 5772    1  18.299  53.872   2.399
 5773    1  17.767  54.011   1.155
 5774    1  16.385  53.995   1.107
 5775    1  15.561  53.719   2.245
 5776    1  14.277  53.185   2.272
 5777    1  13.688  52.816   1.073
 5778    1  12.455  52.133   1.086
 5779    1  11.834  51.804   2.282
 5780    1  10.729  50.961   2.219
 5781    1  10.106  50.389   1.060
 5782    1   9.437  49.158   1.111
 5783    1   9.338  48.609   2.381
 5784    1   8.708  47.407   2.409
 5785    1   8.627  46.762   3.609
 5786    1   8.578  45.406   3.627
 5787    1   8.840  44.701   4.727
 5788    1   9.203  43.348   4.727
 5789    1   9.512  42.804   3.530
 5790    1  10.248  41.610   3.518
 5791    1  10.599  40.931   4.727
 5792    1  11.589  39.941   4.727
 5793    1  12.253  39.726   3.501
 5794    1  13.495  39.040   3.498
 5795    1  14.006  38.546   4.727
 5796    1  15.359  38.184   4.727
 5797    1  16.133  38.182   3.514
 5798    1  17.521  38.152   3.511
 5799    1  18.150  38.184   4.727
 5800    1  19.503  38.546   4.727
 5801    1  20.196  38.781   3.611
 5802    1  21.382  39.422   3.601
 5803    1  21.920  39.941   4.727
 5804    1  22.911  40.931   4.727
 5805    1  23.247  41.483   3.516
 5806    1  23.891  42.706   3.514
 5807    1  24.306  43.348   4.727
 5808    1  24.669  44.701   4.727
 5809    1  24.468  45.388   3.481
 5810    1  24.504  46.799   3.492
 5811    1  24.669  47.491   4.727
 5812    1  24.306  48.844   4.727
 5813    1  23.896  49.479   3.505
 5814    1  23.221  50.692   3.522
 5815    1  22.911  51.261   4.727
 5816    1  21.920  52.251   4.727
 5817    1  21.371  52.748   3.614
 5818    1  20.202  53.396   3.616
 5819    1  19.503  53.647   4.727
 5820    1  18.150  54.009   4.727
 5821    1  17.513  54.034   3.529
 5822    1  16.114  53.957   3.520
 5823    1  15.359  54.009   4.727
 5824    1  14.006  53.646   4.727
 5825    1  13.526  53.077   3.489
 5826    1  12.276  52.439   3.488
 5827    1  11.589  52.251   4.727
 5828    1  10.599  51.261   4.727
 5829    1  10.238  50.601   3.495
 5830    1   9.584  49.379   3.509
 5831    1   9.203  48.844   4.727
 5832    1   8.840  47.491   4.727
 5833    1   8.749  46.796   5.936
 5834    1   8.749  45.396   5.936
 5835    1   8.840  44.701   7.145
 5836    1   9.203  43.348   7.145
 5837    1   9.471  42.700   5.936
 5838    1  10.172  41.487   5.936
 5839    1  10.599  40.931   7.145
 5840    1  11.589  39.941   7.145
 5841    1  12.145  39.514   5.936
 5842    1  13.358  38.814   5.936
 5843    1  14.006  38.546   7.145
 5844    1  15.359  38.184   7.145
 5845    1  16.055  38.092   5.936
 5846    1  17.455  38.092   5.936
 5847    1  18.150  38.184   7.145
 5848    1  19.503  38.546   7.145
 5849    1  20.151  38.814   5.936
 5850    1  21.364  39.514   5.936
 5851    1  21.920  39.941   7.145
 5852    1  22.911  40.931   7.145
 5853    1  23.338  41.487   5.936
 5854    1  24.038  42.700   5.936
 5855    1  24.306  43.348   7.145
 5856    1  24.669  44.701   7.145
 5857    1  24.760  45.396   5.936
 5858    1  24.760  46.796   5.936
 5859    1  24.669  47.491   7.145
