5	header
postResults v2.0.1	Myself_tensionX.spectralOut --cr f,p --co edge_density --co dipole_density --co twin_fraction
addStrainTensors v2.0.1	Myself_tensionX.txt --left --logarithmic
addCauchy v2.0.1	Myself_tensionX.txt
addMises v2.0.1	-e ln(V) -s Cauchy Myself_tensionX.txt
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_edge_density	2_edge_density	3_edge_density	4_edge_density	5_edge_density	6_edge_density	7_edge_density	8_edge_density	9_edge_density	10_edge_density	11_edge_density	12_edge_density	1_dipole_density	2_dipole_density	3_dipole_density	4_dipole_density	5_dipole_density	6_dipole_density	7_dipole_density	8_dipole_density	9_dipole_density	10_dipole_density	11_dipole_density	12_dipole_density	1_twin_fraction	2_twin_fraction	3_twin_fraction	4_twin_fraction	5_twin_fraction	6_twin_fraction	7_twin_fraction	8_twin_fraction	9_twin_fraction	10_twin_fraction	11_twin_fraction	12_twin_fraction	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
20	n/a	n/a	1	1	8.0	8.0	0.5	1.01	-1.06726151354e-19	0.0	-1.08420217249e-19	0.994812131582	0.0	1.01643953671e-19	1.91429446079e-19	0.995782493426	211378607.565	3066022.93836	6042755.19086	3019918.6318	-1873.9017841	2768688.2727	5957688.9219	2771388.80378	-2304.20622657	1.75755155338e+11	3.82154453086e+11	2.98223968355e+11	1.94641813811e+11	5.11820715637e+11	4.04503249853e+11	1.52472810739e+11	1.77096461425e+11	4.40224965388e+11	3.01626311996e+11	2.42899194391e+11	1.97970315318e+11	95509567214.0	2.75403750199e+11	2.65927134925e+11	1.13756752739e+11	3.56886811187e+11	2.86601712539e+11	74617413823.5	97380428989.6	3.97520431222e+11	2.09978908052e+11	1.50582664757e+11	1.32132713091e+11	0.000187578898987	1.94184856361e-06	4.5342159218e-05	0.000329892755196	9.49675607852e-06	0.000155806509982	9.84962847034e-06	1.63478911018e-05	1.6616857398e-05	4.77076771924e-05	3.52640466266e-06	0.000136409820076	0.009950330853168092	0.0	0.0	0.0	-0.005201372131266727	0.0	0.0	0.0	-0.0042264253403209865	213380865.87928608	3048523.443266932	6014126.428102768	3048524.4460715773	-1863.2063862719297	2755571.057587968	6014122.410204328	2755570.949266924	-2293.2895881624086	0.00979234441051	213755584.562
21	n/a	n/a	1	1	8.0	8.0	0.5	1.0105	-1.62630325873e-19	0.0	5.42101086243e-20	0.994550697603	0.0	-2.03287907341e-20	2.60886147754e-19	0.99555530408	212863933.054	3155505.72184	6074754.10648	3105700.78278	3392.7472876	2896393.73014	5984920.4819	2899323.68777	3985.12796507	1.8370119838e+11	3.99003221657e+11	3.09617300527e+11	2.02883489777e+11	5.32782233299e+11	4.20620569268e+11	1.59778339617e+11	1.86204559438e+11	4.57281443323e+11	3.16133232858e+11	2.5355363399e+11	2.07149351369e+11	1.04973068133e+11	2.99489812368e+11	2.88913411601e+11	1.24714874375e+11	3.87645889072e+11	3.10562560649e+11	82332006261.0	1.07048926701e+11	4.2851256946e+11	2.29066855023e+11	1.64446883211e+11	1.44434705515e+11	0.000201753742527	2.70592938704e-06	5.10829865309e-05	0.000356962366838	1.06549547052e-05	0.000170422596945	1.1334123407e-05	1.84834237313e-05	1.7516973992e-05	4.98000437668e-05	4.1153435679e-06	0.00014595381806	0.010445257861538604	0.0	0.0	0.0	-0.005464204005543128	0.0	0.0	0.0	-0.004454602947626209	214985795.08701164	3136658.6853924203	6044570.664195979	3136658.9093274586	3372.4832673688666	2882002.508462035	6044579.135007362	2882006.7617259338	3965.3271833725453	0.0102863029027	215363318.54
22	n/a	n/a	1	1	8.0	8.0	0.5	1.011	3.38813178902e-19	0.0	-6.77626357803e-21	0.994289143797	0.0	-7.45388993584e-20	-5.75982404133e-20	0.995328449848	214307003.517	3244848.55194	6106661.36266	3191218.7334	-1522.40200112	3019612.67257	6012010.95798	3022764.80986	-355.044481549	1.9149638097e+11	4.156135456e+11	3.20740100354e+11	2.10919066011e+11	5.53298166732e+11	4.36435511074e+11	1.66911064325e+11	1.95270208092e+11	4.7408065126e+11	3.3042547898e+11	2.64056497621e+11	2.16167928939e+11	1.14718207497e+11	3.2411815298e+11	3.12424942934e+11	1.3598462704e+11	4.19116804495e+11	3.35123053833e+11	90296533612.8	1.17051497942e+11	4.6019540205e+11	2.48704166953e+11	1.78711722689e+11	1.57070506678e+11	0.000215936289679	3.52826607396e-06	5.73422010877e-05	0.000384505194558	1.18618590266e-05	0.000185254477772	1.29473627262e-05	2.0548564938e-05	1.83926475719e-05	5.18278894083e-05	4.73739752136e-06	0.00015550678287	0.010939940038334263	0.0	0.0	0.0	-0.005727225493812934	0.0	0.0	0.0	-0.004682495944929075	216549531.5214849	3224607.488242791	6074911.902485182	3224611.9368914515	-1512.9053989260378	3003913.2475327193	6074921.1882351255	3003909.083905863	-353.19855134953747	0.0107800883604	216940273.604
23	n/a	n/a	1	1	8.0	8.0	0.5	1.0115	-5.42101086243e-20	0.0	2.98155597434e-19	0.994027548164	0.0	-1.35525271561e-19	1.67712523556e-19	0.995101961663	215724023.971	3333825.12816	6143727.90678	3276243.68529	1257.73534135	3137824.69496	6044157.76418	3141205.24682	-2396.77708908	1.99151917532e+11	4.32022454796e+11	3.31640727347e+11	2.18771618056e+11	5.73399585866e+11	4.51974136839e+11	1.73887709307e+11	2.04254700971e+11	4.90635046862e+11	3.44489159184e+11	2.74418605285e+11	2.25053565069e+11	1.2472353245e+11	3.49270887052e+11	3.36437830124e+11	1.47534711147e+11	4.51235766898e+11	3.60290764828e+11	98490269980.4	1.27382939405e+11	4.92535172208e+11	2.6884969947e+11	1.93366056572e+11	1.7003529594e+11	0.00023011506916	4.373927298e-06	6.40635523388e-05	0.000412412941031	1.31215319236e-05	0.000200289385808	1.46679238732e-05	2.25791550651e-05	1.92464038557e-05	5.37957193715e-05	5.39358830979e-06	0.000165052169233	0.01143437762566317	0.0	0.0	0.0	-0.005990358258896674	0.0	0.0	0.0	-0.00491007304048328	218088371.66792217	3312145.038248997	6110372.209982184	3312151.504313961	1249.5562035018906	3120788.7306858855	6110402.080536228	3120777.777003202	-2383.7644408819774	0.0112736615799	218487813.3
24	n/a	n/a	1	1	8.0	8.0	0.5	1.012	-1.62630325873e-19	0.0	-1.28749007983e-19	0.993765923171	0.0	1.15196480827e-19	5.70900206449e-19	0.994875829251	217117142.256	3422374.6887	6184833.06638	3360722.08157	1599.95950772	3250223.18785	6080165.03525	3253865.39992	5699.46298495	2.06676679458e+11	4.48219929691e+11	3.42397581178e+11	2.2646835722e+11	5.93099043696e+11	4.6725516865e+11	1.80712677114e+11	2.13161253908e+11	5.06983948282e+11	3.58330448453e+11	2.84643639582e+11	2.33821593716e+11	1.34971234057e+11	3.74923879402e+11	3.60893879707e+11	1.59349422248e+11	4.83965060326e+11	3.86070453985e+11	1.06882780065e+11	1.38032272727e+11	5.25508170074e+11	2.89471172162e+11	2.08375273598e+11	1.83301915931e+11	0.00024428091772	5.24597937706e-06	7.13730770697e-05	0.000440641336376	1.44406155704e-05	0.000215500242115	1.64816448712e-05	2.45507154405e-05	2.00807390612e-05	5.57112887603e-05	6.07879821133e-06	0.000174573402675	0.011928570865273812	0.0	0.0	0.0	-0.006253589825238041	0.0	0.0	0.0	-0.0051373443336666	219604448.80613568	3399211.309815601	6149833.660405965	3399222.7082815403	1589.1306325534722	3231830.4714036738	6149819.757861683	3231842.528682072	5667.210243978125	0.0117670201359	220009044.978
25	n/a	n/a	1	1	8.0	8.0	0.5	1.0125	5.08219768353e-20	0.0	-1.08420217249e-19	0.993504541847	0.0	6.77626357803e-20	-3.72694496792e-19	0.994649705802	218473760.083	3512777.39571	6223297.17643	3446873.23255	3462.31202268	3352364.10821	6113604.75613	3356217.89553	1896.0162004	2.14108404004e+11	4.64236868711e+11	3.53024677631e+11	2.34017425536e+11	6.12433949054e+11	4.82281323739e+11	1.87475116576e+11	2.21987674856e+11	5.23134291078e+11	3.7198748615e+11	2.94727566965e+11	2.42474073733e+11	1.45458230045e+11	4.01076035578e+11	3.85761093933e+11	1.71402183285e+11	5.17267653446e+11	4.12443059613e+11	1.15461287296e+11	1.48998996605e+11	5.59079111495e+11	3.10586121225e+11	2.23716212524e+11	1.96866478322e+11	0.000258442044955	6.13914618115e-06	7.92348269655e-05	0.000469006184299	1.58121295175e-05	0.000230921551012	1.83576050438e-05	2.65065773562e-05	2.09055030002e-05	5.75794602007e-05	6.7892361538e-06	0.000184102795078	0.01242251999855711	0.0	0.0	0.0	-0.006516645438560858	0.0	0.0	0.0	-0.005364658279619565	221084994.90004593	3488071.984843455	6186651.482905768	3488070.8362867543	3437.961535463545	3332623.8155310038	6186675.579787721	3332613.5697426666	1884.8515674687633	0.0122601683237	221499529.503
26	n/a	n/a	1	1	8.0	8.0	0.5	1.013	2.37169225231e-20	0.0	6.77626357803e-20	0.993243728663	0.0	2.43945488809e-19	-5.26854493192e-19	0.99442332997	219807146.288	3603180.24879	6260787.98087	3532927.929	5117.4530802	3429808.08749	6145984.3374	3433907.3113	1155.84100112	2.21484758585e+11	4.80131224203e+11	3.63541966582e+11	2.41448386957e+11	6.3142325306e+11	4.97091745187e+11	1.94155134211e+11	2.30755348859e+11	5.39147620876e+11	3.8554701704e+11	3.04672337032e+11	2.51019537587e+11	1.56206386067e+11	4.27735759853e+11	4.10951390265e+11	1.83623160282e+11	5.51086808154e+11	4.39409863188e+11	1.241867919e+11	1.6028227608e+11	5.93226816578e+11	3.32197160974e+11	2.39342449322e+11	2.10688743029e+11	0.000272572418803	7.07164412964e-06	8.76647282687e-05	0.000497443288781	1.72548801936e-05	0.000246592474558	2.02920976148e-05	2.83861016564e-05	2.17158066051e-05	5.94173865471e-05	7.50567553972e-06	0.000193602119699	0.01291622526654623	0.0	0.0	0.0	-0.006779198263566401	0.0	0.0	0.0	-0.005592277707268851	222543375.81643292	3576887.1477782405	6222483.015498456	3576906.943715424	5080.110038367489	3408823.7193204057	6222491.51248177	3408849.4275509566	1148.7692955043178	0.0127530664789	222965398.809
27	n/a	n/a	1	1	8.0	8.0	0.5	1.0135	-3.32036915324e-19	0.0	3.18484388168e-19	0.992983474609	0.0	2.71050543121e-20	1.68051336735e-18	0.994196693404	221112331.769	3693554.33767	6301458.17391	3618800.67885	2613.45605278	3493175.46141	6181485.32927	3497477.69117	3743.74885814	2.28784322333e+11	4.95960702067e+11	3.73906450498e+11	2.48779935927e+11	6.50115040817e+11	5.11699002365e+11	2.00722415639e+11	2.39476340738e+11	5.55011608004e+11	3.98974957969e+11	3.14520171352e+11	2.59471813025e+11	1.67202030828e+11	4.54961543681e+11	4.36485995955e+11	1.95966185158e+11	5.85464016877e+11	4.66906835462e+11	1.33068000909e+11	1.71875261124e+11	6.2790464202e+11	3.54299510117e+11	2.55243325707e+11	2.24780160574e+11	0.000286646469073	8.028170674e-06	9.65804088661e-05	0.000525904021431	1.87497233741e-05	0.000262543252516	2.22659278428e-05	3.0202067519e-05	2.2518556461e-05	6.12286601952e-05	8.23223193473e-06	0.000203055885309	0.01340968690991774	0.0	0.0	0.0	-0.007041256959631203	0.0	0.0	0.0	-0.005820211213235464	223974527.55202803	3665628.302816458	6261455.291919993	3665644.3621477927	2593.69636924867	3471000.1042312873	6261501.767524426	3471034.1424973924	3719.982812307558	0.0132457208159	224404206.263
28	n/a	n/a	1	1	8.0	8.0	0.5	1.014	8.13151629364e-20	0.0	-2.30392961653e-19	0.992723747683	0.0	-4.54009659728e-19	-7.75882179685e-19	0.993969851458	222398045.774	3785414.16553	6350023.23335	3706021.44745	4773.7888668	3545049.14681	6224618.54754	3549507.55461	3484.5016882	2.36014904585e+11	5.11738444713e+11	3.84127394274e+11	2.55995899811e+11	6.68540714553e+11	5.26139234368e+11	2.07167295865e+11	2.48150084283e+11	5.70690546733e+11	4.12292260986e+11	3.24255426636e+11	2.67839804523e+11	1.78439759051e+11	4.82747251998e+11	4.62359985216e+11	2.08405598423e+11	6.20401926271e+11	4.94885793673e+11	1.42062213094e+11	1.83758503602e+11	6.63101155766e+11	3.76887693417e+11	2.71416691269e+11	2.39143956026e+11	0.000300663179589	9.01002596299e-06	0.000105851869342	0.000554367755569	2.02944425118e-05	0.000278917238707	2.42793648398e-05	3.19592490295e-05	2.33179891688e-05	6.30179967011e-05	8.9731888894e-06	0.000212469489231	0.013902905168991434	0.0	0.0	0.0	-0.007302853356688601	0.0	0.0	0.0	-0.006048403310693614	225387249.5755379	3755798.0849713827	6308250.752904573	3755833.276329809	4736.440003646161	3521728.681557926	6308282.292698705	3521737.145063273	3461.579523463976	0.0137381265876	225823987.88
29	n/a	n/a	1	1	8.0	8.0	0.5	1.0145	8.13151629364e-20	0.0	-2.54109884176e-19	0.992464385429	0.0	-1.69406589451e-19	-4.67562186884e-19	0.993742922545	223657583.929	3874193.00593	6404416.1741	3790064.75873	1897.08619479	3588257.78693	6273407.08558	3592897.4093	1788.23494581	2.43158238772e+11	5.27460884441e+11	3.94212271102e+11	2.63109519194e+11	6.86717821338e+11	5.40423100093e+11	2.13509414564e+11	2.56780220408e+11	5.86163789806e+11	4.25488013439e+11	3.33894608163e+11	2.7613692091e+11	1.89903888659e+11	5.1106382245e+11	4.88594238327e+11	2.20960949562e+11	6.55877229625e+11	5.23311803994e+11	1.5116707688e+11	1.95918507172e+11	6.9877821786e+11	3.99909282593e+11	2.87856598233e+11	2.5379044432e+11	0.00031461949082	1.00139942173e-05	0.000115349606895	0.000582823217369	2.18839302663e-05	0.000295646010992	2.63265920487e-05	3.36732211108e-05	2.41173097361e-05	6.4788690781e-05	9.73227870503e-06	0.000221888025532	0.01439588028373234	0.0	0.0	0.0	-0.007564150763367273	0.0	0.0	0.0	-0.006276735006252137	226774725.2356114	3842865.219601212	6360812.050444851	3842887.3243977036	1881.7458359419225	3563827.326448591	6360840.277051199	3563844.2562517338	1776.0598441954437	0.0142303074524	227221769.887
30	n/a	n/a	1	1	8.0	8.0	0.5	1.015	6.77626357803e-20	0.0	-1.82959116607e-19	0.992205351652	0.0	1.15196480827e-19	3.52365706058e-19	0.993515990561	224898344.266	3962181.3866	6469985.30037	3873191.15176	-614.56469608	3626060.9102	6333069.63626	3630834.07103	1518.14305267	2.50244175169e+11	5.43106054416e+11	4.04204925564e+11	2.70142614041e+11	7.04666613319e+11	5.54543039468e+11	2.19760022204e+11	2.65358167542e+11	6.01444276926e+11	4.38571876739e+11	3.43479300129e+11	2.84377643594e+11	2.01590410684e+11	5.39869214398e+11	5.1516897491e+11	2.33646850993e+11	6.91897555643e+11	5.52150346501e+11	1.60365423242e+11	2.08335007117e+11	7.34932845023e+11	4.2335570459e+11	3.04552503992e+11	2.68734002109e+11	0.000328513729536	1.10421474071e-05	0.00012495853918	0.000611269790003	2.35254915799e-05	0.000312733590431	2.8414561116e-05	3.53454807379e-05	2.49167206725e-05	6.65358488401e-05	1.05144035951e-05	0.000231342415254	0.014888612493750559	0.0	0.0	0.0	-0.007825185406694706	0.0	0.0	0.0	-0.0065051219401234235	228144409.66837507	3929103.324917493	6424446.051864091	3929094.7727294937	-609.4340352289915	3600538.736466821	6424477.860292014	3600522.2448812383	1507.4575424974978	0.0147222511537	228601602.88
31	n/a	n/a	1	1	8.0	8.0	0.5	1.0155	0.0	0.0	-1.69406589451e-19	0.991946715617	0.0	-6.36968776335e-19	-7.28448334639e-19	0.993289014156	226122803.508	4046555.39295	6543882.31912	3952692.92104	3236.97535799	3660873.63887	6400752.45506	3665825.6978	7027.84847755	2.57259705456e+11	5.58663537891e+11	4.14131465375e+11	2.77133233249e+11	7.22401859096e+11	5.68517718529e+11	2.25877696223e+11	2.73878284262e+11	6.16607157616e+11	4.51557493172e+11	3.53097920125e+11	2.92607754975e+11	2.13510465545e+11	5.69130751199e+11	5.42023874809e+11	2.46475502084e+11	7.2850024113e+11	5.813310501e+11	1.69589451791e+11	2.20989108408e+11	7.71537309171e+11	4.47190834811e+11	3.21460640405e+11	2.83995200458e+11	0.00034232848229	1.21006070958e-05	0.00013475015179	0.000639645864853	2.52360163705e-05	0.000330123155537	3.05673669643e-05	3.69821368202e-05	2.57115875796e-05	6.82514350226e-05	1.13183955599e-05	0.000240914825251	0.015381102038302391	0.0	0.0	0.0	-0.008085887235684553	0.0	0.0	0.0	-0.006733605767624612	229498782.1735107	4011713.684173026	6496317.002512489	4011706.018196626	3209.1043067403816	3634263.9589886605	6496314.704405336	3634262.153257297	6976.7653709776805	0.0152139450074	229960572.32
32	n/a	n/a	1	1	8.0	8.0	0.5	1.016	3.38813178902e-19	0.0	-1.62630325873e-19	0.991688264711	0.0	5.28548559087e-19	4.64174055095e-19	0.993062045972	227313230.057	4128711.42241	6622242.94237	4029897.74819	-9763.03253994	3695878.67448	6472777.25962	3700979.68543	-5364.90669803	2.64214759909e+11	5.74148431113e+11	4.23969519786e+11	2.84070134792e+11	7.39910241186e+11	5.82333132726e+11	2.31895880938e+11	2.82341950613e+11	6.31627249229e+11	4.64434631154e+11	3.62695447555e+11	3.00818931062e+11	2.25660938018e+11	5.98845679548e+11	5.69167174365e+11	2.59461502855e+11	7.65617075738e+11	6.1086101169e+11	1.78875653438e+11	2.33874519408e+11	8.08622349603e+11	4.71398002949e+11	3.38605701466e+11	2.99570593373e+11	0.000356076988089	1.31788083861e-05	0.000144685284514	0.000667991476231	2.70126853408e-05	0.000347728064018	3.27723268248e-05	3.85998896261e-05	2.6498655129e-05	6.99384218784e-05	1.21465075339e-05	0.00025062244355	0.015873349156290163	0.0	0.0	0.0	-0.008346470367183357	0.0	0.0	0.0	-0.006962133533479601	230819850.5069846	4092083.028824475	6572585.240623427	4092064.485478482	-9676.418543011036	3668164.674479394	6572628.78652447	3668145.9688776257	-5324.677286480556	0.0157054506879	231303836.525
33	n/a	n/a	1	1	8.0	8.0	0.5	1.0165	3.38813178902e-19	0.0	-1.01643953671e-19	0.991430187433	0.0	-1.82959116607e-19	-7.79270311474e-19	0.992835173648	228505067.767	4208276.24254	6702027.16494	4104496.05478	-1178.26683302	3732394.29661	6546029.45973	3737692.74788	3143.29727108	2.71114270811e+11	5.89585792734e+11	4.33703122255e+11	2.90960901928e+11	7.57189441461e+11	5.95990056827e+11	2.37817884849e+11	2.90756031789e+11	6.46510059159e+11	4.77177142321e+11	3.72244521596e+11	3.09048402655e+11	2.38048903831e+11	6.29005507564e+11	5.96570579063e+11	2.72613642864e+11	8.03204881635e+11	6.40695574414e+11	1.88228537909e+11	2.46997440165e+11	8.46169810995e+11	4.95936729795e+11	3.5596740872e+11	3.15485714045e+11	0.000369756910271	1.42779036847e-05	0.000154758580443	0.000696263446989	2.88612019036e-05	0.000365504495459	3.50184410175e-05	4.02084782237e-05	2.72766148631e-05	7.15989782446e-05	1.29998222403e-05	0.000260471325856	0.01636535408626423	0.0	0.0	0.0	-0.008606744562280345	0.0	0.0	0.0	-0.007190616984430961	232143508.1507795	4169842.9914456145	6650229.95016197	4169851.122598465	-1167.5059840548404	3703548.1543518566	6650260.574481371	3703557.2311948524	3119.0040177322558	0.0161966725068	232628769.568
34	n/a	n/a	1	1	8.0	8.0	0.5	1.017	1.28749007983e-19	0.0	1.01643953671e-19	0.991172259873	0.0	-4.87890977618e-19	-5.42101086243e-20	0.992608398079	229672638.422	4282820.9944	6782500.98891	4174047.85467	-3689.458129	3770243.67829	6619865.39783	3775689.88416	392.785131284	2.77968077136e+11	6.05010180029e+11	4.43336160965e+11	2.97786084327e+11	7.74252037158e+11	6.09496616748e+11	2.43681095907e+11	2.99129520004e+11	6.61245032788e+11	4.89789577029e+11	3.81727421598e+11	3.17269115857e+11	2.50647711744e+11	6.59596186019e+11	6.24254573158e+11	2.85925360708e+11	8.41190796287e+11	6.70867320026e+11	1.97679662378e+11	2.60346928145e+11	8.84178876348e+11	5.20799241874e+11	3.73566138872e+11	3.31716409809e+11	0.00038337458271	1.53894552216e-05	0.000164930997001	0.000724508269511	3.07651914083e-05	0.000383408150588	3.72955730052e-05	4.18210645229e-05	2.80460362475e-05	7.32345493642e-05	1.38815092764e-05	0.000270429982953	0.016857117066422806	0.0	0.0	0.0	-0.00886693546621598	0.0	0.0	0.0	-0.007419055176495683	233443709.3241169	4242589.616548881	6728523.506422132	4242582.924920151	-3654.800602045742	3740238.7785557215	6728559.154078919	3740222.325142963	389.65921171833145	0.0166876919035	233941261.984
35	n/a	n/a	1	1	8.0	8.0	0.5	1.0175	-2.87991202066e-19	0.0	2.91379333855e-19	0.990914526319	0.0	-4.26904605416e-19	-1.22311557584e-18	0.992381785243	230825835.869	4354851.75914	6861350.96299	4241071.59162	-1082.44014931	3809027.97966	6691993.62706	3814656.91012	3941.24163226	2.84790929541e+11	6.20477222613e+11	4.52863105182e+11	3.0455888371e+11	7.91100293004e+11	6.22869458455e+11	2.49475714754e+11	3.07461360884e+11	6.75846092014e+11	5.02253811251e+11	3.91143150193e+11	3.25527442207e+11	2.63464343757e+11	6.90607948596e+11	6.52203116691e+11	2.99399560239e+11	8.79536813381e+11	7.01341413221e+11	2.07218462036e+11	2.73928048809e+11	9.2263841739e+11	5.45959025447e+11	3.91391423356e+11	3.48289988911e+11	0.00039693972272	1.65169878233e-05	0.000175170787502	0.00075269482149	3.27252961197e-05	0.000401391083069	3.95935588594e-05	4.34458289994e-05	2.88096605083e-05	7.48530239906e-05	1.47980922215e-05	0.00028049873961	0.017348638334613073	0.0	0.0	0.0	-0.009126998302261767	0.0	0.0	0.0	-0.007647381582227244	234730453.3391106	4312808.490118919	6805170.668774908	4312812.963924734	-1071.9898917780072	3777839.9069721163	6805194.452815557	3777828.8719764072	3908.9710028070654	0.0171784723978	235234496.738
36	n/a	n/a	1	1	8.0	8.0	0.5	1.018	-4.8111471404e-19	0.0	2.57498015965e-19	0.990656954482	0.0	-5.82758667711e-19	-2.50721752387e-19	0.992155340733	231967465.785	4421108.30912	6938876.32503	4302357.42378	3552.05139603	3848483.05933	6762742.48065	3854282.39271	5461.89798213	2.91570241125e+11	6.35943047401e+11	4.62320603463e+11	3.11287890191e+11	8.07756268446e+11	6.36118122903e+11	2.55213190766e+11	3.15760310419e+11	6.90309401831e+11	5.14595510415e+11	4.00485163399e+11	3.33804140923e+11	2.76472968835e+11	7.22007782388e+11	6.80422435797e+11	3.13020010678e+11	9.1823683305e+11	7.3212135751e+11	2.16845776125e+11	2.87729206343e+11	9.61534102271e+11	5.71427680868e+11	4.09443431767e+11	3.65183600023e+11	0.000410463432079	1.76551331938e-05	0.000185486081808	0.000780835313461	3.47289824791e-05	0.000419445840525	4.19171321031e-05	4.510379239e-05	2.95674923977e-05	7.64524758038e-05	1.57449540313e-05	0.000290665325147	0.017839918128331016	0.0	0.0	0.0	-0.009386965546387164	0.0	0.0	0.0	-0.00787559047589674	236006579.56969434	4377273.6912747845	6880469.535170185	4377271.856794406	3516.8333455718493	3816089.1196204075	6880498.159376296	3816067.767792653	5415.923401703008	0.0176690239435	236516784.864
37	n/a	n/a	1	1	8.0	8.0	0.5	1.0185	1.28749007983e-19	0.0	5.55653613399e-19	0.990399443989	0.0	-1.69406589451e-19	-1.32137139772e-18	0.991929036862	233080941.589	4481108.42901	7018515.94806	4357485.5419	-11854.6319769	3886222.40494	6835428.3937	3892187.01057	-9442.83389548	2.98294384661e+11	6.5135278794e+11	4.71710410065e+11	3.1796995277e+11	8.24245969687e+11	6.49223583888e+11	2.60898016103e+11	3.24027446594e+11	7.04650660459e+11	5.26804547392e+11	4.09763846394e+11	3.42066851787e+11	2.89678033514e+11	7.53806069761e+11	7.08927491568e+11	3.26803649699e+11	9.57298691289e+11	7.63220925546e+11	2.26580188118e+11	3.01753343112e+11	1.00083821834e+12	5.97208193054e+11	4.27726163651e+11	3.82385117143e+11	0.000423911548587	1.880370452e-05	0.000195848461366	0.000808940027754	3.67691560862e-05	0.000437542070807	4.42568004446e-05	4.67955466242e-05	3.03216775402e-05	7.80326094262e-05	1.67187101228e-05	0.000300870564121	0.01833095668472342	0.0	0.0	0.0	-0.009646938452407655	0.0	0.0	0.0	-0.008103709677415555	237255217.8192739	4435512.583656557	6957830.90398328	4435524.304731966	-11734.009596320795	3852620.4897087733	6957844.95025345	3852583.515177714	-9361.187177655742	0.0181593915527	237789459.538
38	n/a	n/a	1	1	8.0	8.0	0.5	1.019	-2.37169225231e-19	0.0	4.06575814682e-19	0.990142053717	0.0	-2.57498015965e-19	-6.9117888496e-19	0.991703095117	234196907.555	4538330.29694	7091822.92427	4409795.28924	-4508.43354138	3922080.98545	6901891.55036	3928214.39545	370.413685504	3.04969348905e+11	6.66722163419e+11	4.81067236986e+11	3.24620331059e+11	8.40557477148e+11	6.62218627091e+11	2.6651530099e+11	3.32281559305e+11	7.18891063803e+11	5.38888060234e+11	4.18972676337e+11	3.50349364562e+11	3.03061074494e+11	7.85936529863e+11	7.37728110585e+11	3.40731355362e+11	9.96690622621e+11	7.94600927605e+11	2.36406897809e+11	3.15986962329e+11	1.04054734564e+12	6.23284320294e+11	4.46234320454e+11	3.99885383959e+11	0.000437316015066	1.99656070383e-05	0.000206278686011	0.000836964228989	3.88459333727e-05	0.000455653678545	4.66197550368e-05	4.85571372305e-05	3.10725771962e-05	7.95999165109e-05	1.77200845445e-05	0.000311142402545	0.018821754240587667	0.0	0.0	0.0	-0.00990685754397627	0.0	0.0	0.0	-0.008331515773449481	238507467.4980645	4490970.96950605	7028881.032600891	4490960.694579301	-4461.386198782572	3887271.4309617123	7028925.752301245	3887221.876260662	367.12616150421263	0.0186494856004	239041509.818
