 Lammps data file for nanotube
 
        2745 atoms
           1 atom types
 
  -33.66221       67.32442     xlo xhi
  -29.16934       58.33868     ylo yhi
  -80.00000       80.00000     zlo zhi
 
  Atoms
 
 1484    1  31.334   3.551   0.000
 1485    1  32.730   3.551   0.000
 1486    1  29.240   4.760   0.000
 1487    1  30.636   4.760   0.000
 1488    1  31.334   5.969   0.000
 1489    1  32.730   5.969   0.000
 1490    1  29.240   7.178   0.000
 1491    1  30.636   7.178   0.000
 1492    1  31.334   8.387   0.000
 1493    1  32.730   8.387   0.000
 1494    1  29.240   9.596   0.000
 1495    1  30.636   9.596   0.000
 1496    1  31.334  10.805   0.000
 1497    1  32.730  10.805   0.000
 1498    1  29.240  12.013   0.000
 1499    1  30.636  12.013   0.000
 1500    1  31.334  13.222   0.000
 1501    1  32.730  13.222   0.000
 1502    1  29.240  14.431   0.000
 1503    1  30.636  14.431   0.000
 1504    1  31.334  15.640   0.000
 1505    1  32.730  15.640   0.000
 1506    1  29.240  16.849   0.000
 1507    1  30.636  16.849   0.000
 1508    1  31.334  18.058   0.000
 1509    1  32.730  18.058   0.000
 1510    1  29.240  19.267   0.000
 1511    1  30.636  19.267   0.000
 1512    1  31.334  20.476   0.000
 1513    1  32.730  20.476   0.000
 1514    1  29.240  21.685   0.000
 1515    1  30.636  21.685   0.000
 1516    1  31.334  22.894   0.000
 1517    1  32.730  22.894   0.000
 1518    1  29.240  24.103   0.000
 1519    1  30.636  24.103   0.000
 1520    1  31.334  25.312   0.000
 1521    1  32.730  25.312   0.000
 1522    1  29.240  26.521   0.000
 1523    1  30.636  26.521   0.000
 1524    1  31.334  27.730   0.000
 1525    1  32.730  27.730   0.000
 1526    1  -0.076  29.093   0.000
 1527    1   1.320  29.093   0.000
 1528    1   2.018  30.302   0.000
 1529    1   3.414  30.302   0.000
 1530    1  -0.076  31.511   0.000
 1531    1   1.320  31.511   0.000
 1532    1   2.018  32.720   0.000
 1533    1   3.414  32.720   0.000
 1534    1  -0.076  33.929   0.000
 1535    1   1.320  33.929   0.000
 1536    1   2.018  35.138   0.000
 1537    1   3.414  35.138   0.000
 1538    1  -0.076  36.347   0.000
 1539    1   1.320  36.347   0.000
 1540    1   2.018  37.556   0.000
 1541    1   3.414  37.556   0.000
 1542    1  -0.076  38.765   0.000
 1543    1   1.320  38.765   0.000
 1544    1   2.018  39.974   0.000
 1545    1   3.414  39.974   0.000
 1546    1  -0.076  41.183   0.000
 1547    1   1.320  41.183   0.000
 1548    1   2.018  42.392   0.000
 1549    1   3.414  42.392   0.000
 1550    1  -0.076  43.601   0.000
 1551    1   1.320  43.601   0.000
 1552    1   2.018  44.810   0.000
 1553    1   3.414  44.810   0.000
 1554    1  -0.076  46.019   0.000
 1555    1   1.320  46.019   0.000
 1556    1   2.018  47.228   0.000
 1557    1   3.414  47.228   0.000
 1558    1  -0.076  48.437   0.000
 1559    1   1.320  48.437   0.000
 1560    1   2.018  49.646   0.000
 1561    1   3.414  49.646   0.000
 1562    1  -0.076  50.855   0.000
 1563    1   1.320  50.855   0.000
 1564    1   2.018  52.064   0.000
 1565    1   3.414  52.064   0.000
 1566    1  -0.076  53.273   0.000
 1567    1   1.320  53.273   0.000
 1568    1   2.018  54.482   0.000
 1569    1   3.414  54.482   0.000
 1570    1  -0.076  55.690   0.000
 1571    1   1.320  55.690   0.000
 1572    1   2.018  56.899   0.000
 1573    1   3.414  56.899   0.000
 1574    1   4.112  29.093   0.000
 1575    1   5.508  29.093   0.000
 1576    1   6.206  30.302   0.000
 1577    1   7.602  30.302   0.000
 1578    1   4.112  31.511   0.000
 1579    1   5.508  31.511   0.000
 1580    1   6.206  32.720   0.000
 1581    1   7.602  32.720   0.000
 1582    1   4.112  33.929   0.000
 1583    1   5.508  33.929   0.000
 1584    1   6.206  35.138   0.000
 1585    1   7.602  35.138   0.000
 1586    1   4.112  36.347   0.000
 1587    1   5.508  36.347   0.000
 1588    1   6.206  37.556   0.000
 1589    1   7.602  37.556   0.000
 1590    1   4.112  38.765   0.000
 1591    1   5.508  38.765   0.000
 1592    1   6.206  39.974   0.000
 1593    1   7.602  39.974   0.000
 1594    1   4.112  41.183   0.000
 1595    1   5.508  41.183   0.000
 1596    1   6.206  42.392   0.000
 1597    1   7.602  42.392   0.000
 1598    1   4.112  43.601   0.000
 1599    1   5.508  43.601   0.000
 1600    1   6.206  44.810   0.000
 1601    1   7.602  44.810   0.000
 1602    1   4.112  46.019   0.000
 1603    1   5.508  46.019   0.000
 1604    1   6.206  47.228   0.000
 1605    1   7.602  47.228   0.000
 1606    1   4.112  48.437   0.000
 1607    1   5.508  48.437   0.000
 1608    1   6.206  49.646   0.000
 1609    1   7.602  49.646   0.000
 1610    1   4.112  50.855   0.000
 1611    1   5.508  50.855   0.000
 1612    1   6.206  52.064   0.000
 1613    1   7.602  52.064   0.000
 1614    1   4.112  53.273   0.000
 1615    1   5.508  53.273   0.000
 1616    1   6.206  54.482   0.000
 1617    1   7.602  54.482   0.000
 1618    1   4.112  55.690   0.000
 1619    1   5.508  55.690   0.000
 1620    1   6.206  56.899   0.000
 1621    1   7.602  56.899   0.000
 1622    1   8.300  29.093   0.000
 1623    1   9.696  29.093   0.000
 1624    1  10.394  30.302   0.000
 1625    1  11.790  30.302   0.000
 1626    1   8.300  31.511   0.000
 1627    1   9.696  31.511   0.000
 1628    1  10.394  32.720   0.000
 1629    1  11.790  32.720   0.000
 1630    1   8.300  33.929   0.000
 1631    1   9.696  33.929   0.000
 1632    1  10.394  35.138   0.000
 1633    1  11.790  35.138   0.000
 1634    1   8.300  36.347   0.000
 1635    1   9.696  36.347   0.000
 1636    1  10.394  37.556   0.000
 1637    1   8.300  38.765   0.000
 1638    1   9.696  38.765   0.000
 1639    1   8.300  41.183   0.000
 1640    1   8.300  43.601   0.000
 1641    1   8.300  46.019   0.000
 1642    1   8.300  48.437   0.000
 1643    1   9.696  48.437   0.000
 1644    1  10.394  49.646   0.000
 1645    1   8.300  50.855   0.000
 1646    1   9.696  50.855   0.000
 1647    1  10.394  52.064   0.000
 1648    1  11.790  52.064   0.000
 1649    1   8.300  53.273   0.000
 1650    1   9.696  53.273   0.000
 1651    1  10.394  54.482   0.000
 1652    1  11.790  54.482   0.000
 1653    1   8.300  55.690   0.000
 1654    1   9.696  55.690   0.000
 1655    1  10.394  56.899   0.000
 1656    1  11.790  56.899   0.000
 1657    1  12.488  29.093   0.000
 1658    1  13.884  29.093   0.000
 1659    1  14.582  30.302   0.000
 1660    1  15.978  30.302   0.000
 1661    1  12.488  31.511   0.000
 1662    1  13.884  31.511   0.000
 1663    1  14.582  32.720   0.000
 1664    1  15.978  32.720   0.000
 1665    1  12.488  33.929   0.000
 1666    1  13.884  33.929   0.000
 1667    1  14.582  35.138   0.000
 1668    1  15.978  35.138   0.000
 1669    1  12.488  36.347   0.000
 1670    1  12.488  50.855   0.000
 1671    1  14.582  52.064   0.000
 1672    1  15.978  52.064   0.000
 1673    1  12.488  53.273   0.000
 1674    1  13.884  53.273   0.000
 1675    1  14.582  54.482   0.000
 1676    1  15.978  54.482   0.000
 1677    1  12.488  55.690   0.000
 1678    1  13.884  55.690   0.000
 1679    1  14.582  56.899   0.000
 1680    1  15.978  56.899   0.000
 1681    1  16.676  29.093   0.000
 1682    1  18.072  29.093   0.000
 1683    1  18.770  30.302   0.000
 1684    1  20.166  30.302   0.000
 1685    1  16.676  31.511   0.000
 1686    1  18.072  31.511   0.000
 1687    1  18.770  32.720   0.000
 1688    1  20.166  32.720   0.000
 1689    1  16.676  33.929   0.000
 1690    1  18.072  33.929   0.000
 1691    1  18.770  35.138   0.000
 1692    1  20.166  35.138   0.000
 1693    1  18.770  52.064   0.000
 1694    1  20.166  52.064   0.000
 1695    1  16.676  53.273   0.000
 1696    1  18.072  53.273   0.000
 1697    1  18.770  54.482   0.000
 1698    1  20.166  54.482   0.000
 1699    1  16.676  55.690   0.000
 1700    1  18.072  55.690   0.000
 1701    1  18.770  56.899   0.000
 1702    1  20.166  56.899   0.000
 1703    1  20.864  29.093   0.000
 1704    1  22.260  29.093   0.000
 1705    1  22.958  30.302   0.000
 1706    1  24.354  30.302   0.000
 1707    1  20.864  31.511   0.000
 1708    1  22.260  31.511   0.000
 1709    1  22.958  32.720   0.000
 1710    1  24.354  32.720   0.000
 1711    1  20.864  33.929   0.000
 1712    1  22.260  33.929   0.000
 1713    1  22.958  35.138   0.000
 1714    1  24.354  35.138   0.000
 1715    1  20.864  36.347   0.000
 1716    1  22.260  36.347   0.000
 1717    1  22.958  37.556   0.000
 1718    1  24.354  37.556   0.000
 1719    1  24.354  39.974   0.000
 1720    1  24.354  47.228   0.000
 1721    1  22.958  49.646   0.000
 1722    1  24.354  49.646   0.000
 1723    1  20.864  50.855   0.000
 1724    1  22.260  50.855   0.000
 1725    1  22.958  52.064   0.000
 1726    1  24.354  52.064   0.000
 1727    1  20.864  53.273   0.000
 1728    1  22.260  53.273   0.000
 1729    1  22.958  54.482   0.000
 1730    1  24.354  54.482   0.000
 1731    1  20.864  55.690   0.000
 1732    1  22.260  55.690   0.000
 1733    1  22.958  56.899   0.000
 1734    1  24.354  56.899   0.000
 1735    1  25.052  29.093   0.000
 1736    1  26.448  29.093   0.000
 1737    1  27.146  30.302   0.000
 1738    1  28.542  30.302   0.000
 1739    1  25.052  31.511   0.000
 1740    1  26.448  31.511   0.000
 1741    1  27.146  32.720   0.000
 1742    1  28.542  32.720   0.000
 1743    1  25.052  33.929   0.000
 1744    1  26.448  33.929   0.000
 1745    1  27.146  35.138   0.000
 1746    1  28.542  35.138   0.000
 1747    1  25.052  36.347   0.000
 1748    1  26.448  36.347   0.000
 1749    1  27.146  37.556   0.000
 1750    1  28.542  37.556   0.000
 1751    1  25.052  38.765   0.000
 1752    1  26.448  38.765   0.000
 1753    1  27.146  39.974   0.000
 1754    1  28.542  39.974   0.000
 1755    1  25.052  41.183   0.000
 1756    1  26.448  41.183   0.000
 1757    1  27.146  42.392   0.000
 1758    1  28.542  42.392   0.000
 1759    1  25.052  43.601   0.000
 1760    1  26.448  43.601   0.000
 1761    1  27.146  44.810   0.000
 1762    1  28.542  44.810   0.000
 1763    1  25.052  46.019   0.000
 1764    1  26.448  46.019   0.000
 1765    1  27.146  47.228   0.000
 1766    1  28.542  47.228   0.000
 1767    1  25.052  48.437   0.000
 1768    1  26.448  48.437   0.000
 1769    1  27.146  49.646   0.000
 1770    1  28.542  49.646   0.000
 1771    1  25.052  50.855   0.000
 1772    1  26.448  50.855   0.000
 1773    1  27.146  52.064   0.000
 1774    1  28.542  52.064   0.000
 1775    1  25.052  53.273   0.000
 1776    1  26.448  53.273   0.000
 1777    1  27.146  54.482   0.000
 1778    1  28.542  54.482   0.000
 1779    1  25.052  55.690   0.000
 1780    1  26.448  55.690   0.000
 1781    1  27.146  56.899   0.000
 1782    1  28.542  56.899   0.000
 1783    1  29.240  29.093   0.000
 1784    1  30.636  29.093   0.000
 1785    1  31.334  30.302   0.000
 1786    1  32.730  30.302   0.000
 1787    1  29.240  31.511   0.000
 1788    1  30.636  31.511   0.000
 1789    1  31.334  32.720   0.000
 1790    1  32.730  32.720   0.000
 1791    1  29.240  33.929   0.000
 1792    1  30.636  33.929   0.000
 1793    1  31.334  35.138   0.000
 1794    1  32.730  35.138   0.000
 1795    1  29.240  36.347   0.000
 1796    1  30.636  36.347   0.000
 1797    1  31.334  37.556   0.000
 1798    1  32.730  37.556   0.000
 1799    1  29.240  38.765   0.000
 1800    1  30.636  38.765   0.000
 1801    1  31.334  39.974   0.000
 1802    1  32.730  39.974   0.000
 1803    1  29.240  41.183   0.000
 1804    1  30.636  41.183   0.000
 1805    1  31.334  42.392   0.000
 1806    1  32.730  42.392   0.000
 1807    1  29.240  43.601   0.000
 1808    1  30.636  43.601   0.000
 1809    1  31.334  44.810   0.000
 1810    1  32.730  44.810   0.000
 1811    1  29.240  46.019   0.000
 1812    1  30.636  46.019   0.000
 1813    1  31.334  47.228   0.000
 1814    1  32.730  47.228   0.000
 1815    1  29.240  48.437   0.000
 1816    1  30.636  48.437   0.000
 1817    1  31.334  49.646   0.000
 1818    1  32.730  49.646   0.000
 1819    1  29.240  50.855   0.000
 1820    1  30.636  50.855   0.000
 1821    1  31.334  52.064   0.000
 1822    1  32.730  52.064   0.000
 1823    1  29.240  53.273   0.000
 1824    1  30.636  53.273   0.000
 1825    1  31.334  54.482   0.000
 1826    1  32.730  54.482   0.000
 1827    1  29.240  55.690   0.000
 1828    1  30.636  55.690   0.000
 1829    1  31.334  56.899   0.000
 1830    1  32.730  56.899   0.000
 1831    1  33.586 -29.246   0.000
 1832    1  34.982 -29.246   0.000
 1833    1  35.680 -28.037   0.000
 1834    1  37.076 -28.037   0.000
 1835    1  33.586 -26.828   0.000
 1836    1  34.982 -26.828   0.000
 1837    1  35.680 -25.619   0.000
 1838    1  37.076 -25.619   0.000
 1839    1  33.586 -24.410   0.000
 1840    1  34.982 -24.410   0.000
 1841    1  35.680 -23.201   0.000
 1842    1  37.076 -23.201   0.000
 1843    1  33.586 -21.992   0.000
 1844    1  34.982 -21.992   0.000
 1845    1  35.680 -20.783   0.000
 1846    1  37.076 -20.783   0.000
 1847    1  33.586 -19.574   0.000
 1848    1  34.982 -19.574   0.000
 1849    1  35.680 -18.365   0.000
 1850    1  37.076 -18.365   0.000
 1851    1  33.586 -17.156   0.000
 1852    1  34.982 -17.156   0.000
 1853    1  35.680 -15.947   0.000
 1854    1  37.076 -15.947   0.000
 1855    1  33.586 -14.738   0.000
 1856    1  34.982 -14.738   0.000
 1857    1  35.680 -13.529   0.000
 1858    1  37.076 -13.529   0.000
 1859    1  33.586 -12.320   0.000
 1860    1  34.982 -12.320   0.000
 1861    1  35.680 -11.111   0.000
 1862    1  37.076 -11.111   0.000
 1863    1  33.586  -9.902   0.000
 1864    1  34.982  -9.902   0.000
 1865    1  35.680  -8.693   0.000
 1866    1  37.076  -8.693   0.000
 1867    1  33.586  -7.484   0.000
 1868    1  34.982  -7.484   0.000
 1869    1  35.680  -6.275   0.000
 1870    1  37.076  -6.275   0.000
 1871    1  33.586  -5.066   0.000
 1872    1  34.982  -5.066   0.000
 1873    1  35.680  -3.857   0.000
 1874    1  37.076  -3.857   0.000
 1875    1  33.586  -2.648   0.000
 1876    1  34.982  -2.648   0.000
 1877    1  35.680  -1.439   0.000
 1878    1  37.076  -1.439   0.000
 1879    1  37.774 -29.246   0.000
 1880    1  39.170 -29.246   0.000
 1881    1  39.868 -28.037   0.000
 1882    1  41.264 -28.037   0.000
 1883    1  37.774 -26.828   0.000
 1884    1  39.170 -26.828   0.000
 1885    1  39.868 -25.619   0.000
 1886    1  41.264 -25.619   0.000
 1887    1  37.774 -24.410   0.000
 1888    1  39.170 -24.410   0.000
 1889    1  39.868 -23.201   0.000
 1890    1  41.264 -23.201   0.000
 1891    1  37.774 -21.992   0.000
 1892    1  39.170 -21.992   0.000
 1893    1  39.868 -20.783   0.000
 1894    1  41.264 -20.783   0.000
 1895    1  37.774 -19.574   0.000
 1896    1  39.170 -19.574   0.000
 1897    1  39.868 -18.365   0.000
 1898    1  41.264 -18.365   0.000
 1899    1  37.774 -17.156   0.000
 1900    1  39.170 -17.156   0.000
 1901    1  39.868 -15.947   0.000
 1902    1  41.264 -15.947   0.000
 1903    1  37.774 -14.738   0.000
 1904    1  39.170 -14.738   0.000
 1905    1  39.868 -13.529   0.000
 1906    1  41.264 -13.529   0.000
 1907    1  37.774 -12.320   0.000
 1908    1  39.170 -12.320   0.000
 1909    1  39.868 -11.111   0.000
 1910    1  41.264 -11.111   0.000
 1911    1  37.774  -9.902   0.000
 1912    1  39.170  -9.902   0.000
 1913    1  39.868  -8.693   0.000
 1914    1  41.264  -8.693   0.000
 1915    1  37.774  -7.484   0.000
 1916    1  39.170  -7.484   0.000
 1917    1  39.868  -6.275   0.000
 1918    1  41.264  -6.275   0.000
 1919    1  37.774  -5.066   0.000
 1920    1  39.170  -5.066   0.000
 1921    1  39.868  -3.857   0.000
 1922    1  41.264  -3.857   0.000
 1923    1  37.774  -2.648   0.000
 1924    1  39.170  -2.648   0.000
 1925    1  39.868  -1.439   0.000
 1926    1  41.264  -1.439   0.000
 1927    1  41.962 -29.246   0.000
 1928    1  43.358 -29.246   0.000
 1929    1  44.056 -28.037   0.000
 1930    1  45.452 -28.037   0.000
 1931    1  41.962 -26.828   0.000
 1932    1  43.358 -26.828   0.000
 1933    1  44.056 -25.619   0.000
 1934    1  45.452 -25.619   0.000
 1935    1  41.962 -24.410   0.000
 1936    1  43.358 -24.410   0.000
 1937    1  44.056 -23.201   0.000
 1938    1  45.452 -23.201   0.000
 1939    1  41.962 -21.992   0.000
 1940    1  43.358 -21.992   0.000
 1941    1  44.056 -20.783   0.000
 1942    1  41.962 -19.574   0.000
 1943    1  43.358 -19.574   0.000
 1944    1  41.962 -17.156   0.000
 1945    1  41.962 -14.738   0.000
 1946    1  41.962 -12.320   0.000
 1947    1  41.962  -9.902   0.000
 1948    1  43.358  -9.902   0.000
 1949    1  44.056  -8.693   0.000
 1950    1  41.962  -7.484   0.000
 1951    1  43.358  -7.484   0.000
 1952    1  44.056  -6.275   0.000
 1953    1  45.452  -6.275   0.000
 1954    1  41.962  -5.066   0.000
 1955    1  43.358  -5.066   0.000
 1956    1  44.056  -3.857   0.000
 1957    1  45.452  -3.857   0.000
 1958    1  41.962  -2.648   0.000
 1959    1  43.358  -2.648   0.000
 1960    1  44.056  -1.439   0.000
 1961    1  45.452  -1.439   0.000
 1962    1  46.150 -29.246   0.000
 1963    1  47.546 -29.246   0.000
 1964    1  48.244 -28.037   0.000
 1965    1  49.640 -28.037   0.000
 1966    1  46.150 -26.828   0.000
 1967    1  47.546 -26.828   0.000
 1968    1  48.244 -25.619   0.000
 1969    1  49.640 -25.619   0.000
 1970    1  46.150 -24.410   0.000
 1971    1  47.546 -24.410   0.000
 1972    1  48.244 -23.201   0.000
 1973    1  49.640 -23.201   0.000
 1974    1  46.150 -21.992   0.000
 1975    1  46.150  -7.484   0.000
 1976    1  48.244  -6.275   0.000
 1977    1  49.640  -6.275   0.000
 1978    1  46.150  -5.066   0.000
 1979    1  47.546  -5.066   0.000
 1980    1  48.244  -3.857   0.000
 1981    1  49.640  -3.857   0.000
 1982    1  46.150  -2.648   0.000
 1983    1  47.546  -2.648   0.000
 1984    1  48.244  -1.439   0.000
 1985    1  49.640  -1.439   0.000
 1986    1  50.338 -29.246   0.000
 1987    1  51.734 -29.246   0.000
 1988    1  52.432 -28.037   0.000
 1989    1  53.828 -28.037   0.000
 1990    1  50.338 -26.828   0.000
 1991    1  51.734 -26.828   0.000
 1992    1  52.432 -25.619   0.000
 1993    1  53.828 -25.619   0.000
 1994    1  50.338 -24.410   0.000
 1995    1  51.734 -24.410   0.000
 1996    1  52.432 -23.201   0.000
 1997    1  53.828 -23.201   0.000
 1998    1  52.432  -6.275   0.000
 1999    1  53.828  -6.275   0.000
 2000    1  50.338  -5.066   0.000
 2001    1  51.734  -5.066   0.000
 2002    1  52.432  -3.857   0.000
 2003    1  53.828  -3.857   0.000
 2004    1  50.338  -2.648   0.000
 2005    1  51.734  -2.648   0.000
 2006    1  52.432  -1.439   0.000
 2007    1  53.828  -1.439   0.000
 2008    1  54.526 -29.246   0.000
 2009    1  55.922 -29.246   0.000
 2010    1  56.620 -28.037   0.000
 2011    1  58.016 -28.037   0.000
 2012    1  54.526 -26.828   0.000
 2013    1  55.922 -26.828   0.000
 2014    1  56.620 -25.619   0.000
 2015    1  58.016 -25.619   0.000
 2016    1  54.526 -24.410   0.000
 2017    1  55.922 -24.410   0.000
 2018    1  56.620 -23.201   0.000
 2019    1  58.016 -23.201   0.000
 2020    1  54.526 -21.992   0.000
 2021    1  55.922 -21.992   0.000
 2022    1  56.620 -20.783   0.000
 2023    1  58.016 -20.783   0.000
 2024    1  58.016 -18.365   0.000
 2025    1  58.016 -11.111   0.000
 2026    1  56.620  -8.693   0.000
 2027    1  58.016  -8.693   0.000
 2028    1  54.526  -7.484   0.000
 2029    1  55.922  -7.484   0.000
 2030    1  56.620  -6.275   0.000
 2031    1  58.016  -6.275   0.000
 2032    1  54.526  -5.066   0.000
 2033    1  55.922  -5.066   0.000
 2034    1  56.620  -3.857   0.000
 2035    1  58.016  -3.857   0.000
 2036    1  54.526  -2.648   0.000
 2037    1  55.922  -2.648   0.000
 2038    1  56.620  -1.439   0.000
 2039    1  58.016  -1.439   0.000
 2040    1  58.714 -29.246   0.000
 2041    1  60.110 -29.246   0.000
 2042    1  60.808 -28.037   0.000
 2043    1  62.204 -28.037   0.000
 2044    1  58.714 -26.828   0.000
 2045    1  60.110 -26.828   0.000
 2046    1  60.808 -25.619   0.000
 2047    1  62.204 -25.619   0.000
 2048    1  58.714 -24.410   0.000
 2049    1  60.110 -24.410   0.000
 2050    1  60.808 -23.201   0.000
 2051    1  62.204 -23.201   0.000
 2052    1  58.714 -21.992   0.000
 2053    1  60.110 -21.992   0.000
 2054    1  60.808 -20.783   0.000
 2055    1  62.204 -20.783   0.000
 2056    1  58.714 -19.574   0.000
 2057    1  60.110 -19.574   0.000
 2058    1  60.808 -18.365   0.000
 2059    1  62.204 -18.365   0.000
 2060    1  58.714 -17.156   0.000
 2061    1  60.110 -17.156   0.000
 2062    1  60.808 -15.947   0.000
 2063    1  62.204 -15.947   0.000
 2064    1  58.714 -14.738   0.000
 2065    1  60.110 -14.738   0.000
 2066    1  60.808 -13.529   0.000
 2067    1  62.204 -13.529   0.000
 2068    1  58.714 -12.320   0.000
 2069    1  60.110 -12.320   0.000
 2070    1  60.808 -11.111   0.000
 2071    1  62.204 -11.111   0.000
 2072    1  58.714  -9.902   0.000
 2073    1  60.110  -9.902   0.000
 2074    1  60.808  -8.693   0.000
 2075    1  62.204  -8.693   0.000
 2076    1  58.714  -7.484   0.000
 2077    1  60.110  -7.484   0.000
 2078    1  60.808  -6.275   0.000
 2079    1  62.204  -6.275   0.000
 2080    1  58.714  -5.066   0.000
 2081    1  60.110  -5.066   0.000
 2082    1  60.808  -3.857   0.000
 2083    1  62.204  -3.857   0.000
 2084    1  58.714  -2.648   0.000
 2085    1  60.110  -2.648   0.000
 2086    1  60.808  -1.439   0.000
 2087    1  62.204  -1.439   0.000
 2088    1  62.902 -29.246   0.000
 2089    1  64.298 -29.246   0.000
 2090    1  64.996 -28.037   0.000
 2091    1  66.392 -28.037   0.000
 2092    1  62.902 -26.828   0.000
 2093    1  64.298 -26.828   0.000
 2094    1  64.996 -25.619   0.000
 2095    1  66.392 -25.619   0.000
 2096    1  62.902 -24.410   0.000
 2097    1  64.298 -24.410   0.000
 2098    1  64.996 -23.201   0.000
 2099    1  66.392 -23.201   0.000
 2100    1  62.902 -21.992   0.000
 2101    1  64.298 -21.992   0.000
 2102    1  64.996 -20.783   0.000
 2103    1  66.392 -20.783   0.000
 2104    1  62.902 -19.574   0.000
 2105    1  64.298 -19.574   0.000
 2106    1  64.996 -18.365   0.000
 2107    1  66.392 -18.365   0.000
 2108    1  62.902 -17.156   0.000
 2109    1  64.298 -17.156   0.000
 2110    1  64.996 -15.947   0.000
 2111    1  66.392 -15.947   0.000
 2112    1  62.902 -14.738   0.000
 2113    1  64.298 -14.738   0.000
 2114    1  64.996 -13.529   0.000
 2115    1  66.392 -13.529   0.000
 2116    1  62.902 -12.320   0.000
 2117    1  64.298 -12.320   0.000
 2118    1  64.996 -11.111   0.000
 2119    1  66.392 -11.111   0.000
 2120    1  62.902  -9.902   0.000
 2121    1  64.298  -9.902   0.000
 2122    1  64.996  -8.693   0.000
 2123    1  66.392  -8.693   0.000
 2124    1  62.902  -7.484   0.000
 2125    1  64.298  -7.484   0.000
 2126    1  64.996  -6.275   0.000
 2127    1  66.392  -6.275   0.000
 2128    1  62.902  -5.066   0.000
 2129    1  64.298  -5.066   0.000
 2130    1  64.996  -3.857   0.000
 2131    1  66.392  -3.857   0.000
 2132    1  62.902  -2.648   0.000
 2133    1  64.298  -2.648   0.000
 2134    1  64.996  -1.439   0.000
 2135    1  66.392  -1.439   0.000
 2136    1  33.586  -0.076   0.000
 2137    1  34.982  -0.076   0.000
 2138    1  35.680   1.133   0.000
 2139    1  37.076   1.133   0.000
 2140    1  33.586   2.342   0.000
 2141    1  34.982   2.342   0.000
 2142    1  35.680   3.551   0.000
 2143    1  37.076   3.551   0.000
 2144    1  33.586   4.760   0.000
 2145    1  34.982   4.760   0.000
 2146    1  35.680   5.969   0.000
 2147    1  37.076   5.969   0.000
 2148    1  33.586   7.178   0.000
 2149    1  34.982   7.178   0.000
 2150    1  35.680   8.387   0.000
 2151    1  37.076   8.387   0.000
 2152    1  33.586   9.596   0.000
 2153    1  34.982   9.596   0.000
 2154    1  35.680  10.805   0.000
 2155    1  37.076  10.805   0.000
 2156    1  33.586  12.013   0.000
 2157    1  34.982  12.013   0.000
 2158    1  35.680  13.222   0.000
 2159    1  37.076  13.222   0.000
 2160    1  33.586  14.431   0.000
 2161    1  34.982  14.431   0.000
 2162    1  35.680  15.640   0.000
 2163    1  37.076  15.640   0.000
 2164    1  33.586  16.849   0.000
 2165    1  34.982  16.849   0.000
 2166    1  35.680  18.058   0.000
 2167    1  37.076  18.058   0.000
 2168    1  33.586  19.267   0.000
 2169    1  34.982  19.267   0.000
 2170    1  35.680  20.476   0.000
 2171    1  37.076  20.476   0.000
 2172    1  33.586  21.685   0.000
 2173    1  34.982  21.685   0.000
 2174    1  35.680  22.894   0.000
 2175    1  37.076  22.894   0.000
 2176    1  33.586  24.103   0.000
 2177    1  34.982  24.103   0.000
 2178    1  35.680  25.312   0.000
 2179    1  37.076  25.312   0.000
 2180    1  33.586  26.521   0.000
 2181    1  34.982  26.521   0.000
 2182    1  35.680  27.730   0.000
 2183    1  37.076  27.730   0.000
 2184    1  37.774  -0.076   0.000
 2185    1  39.170  -0.076   0.000
 2186    1  39.868   1.133   0.000
 2187    1  41.264   1.133   0.000
 2188    1  37.774   2.342   0.000
 2189    1  39.170   2.342   0.000
 2190    1  39.868   3.551   0.000
 2191    1  41.264   3.551   0.000
 2192    1  37.774   4.760   0.000
 2193    1  39.170   4.760   0.000
 2194    1  39.868   5.969   0.000
 2195    1  41.264   5.969   0.000
 2196    1  37.774   7.178   0.000
 2197    1  39.170   7.178   0.000
 2198    1  39.868   8.387   0.000
 2199    1  41.264   8.387   0.000
 2200    1  37.774   9.596   0.000
 2201    1  39.170   9.596   0.000
 2202    1  39.868  10.805   0.000
 2203    1  41.264  10.805   0.000
 2204    1  37.774  12.013   0.000
 2205    1  39.170  12.013   0.000
 2206    1  39.868  13.222   0.000
 2207    1  41.264  13.222   0.000
 2208    1  37.774  14.431   0.000
 2209    1  39.170  14.431   0.000
 2210    1  39.868  15.640   0.000
 2211    1  41.264  15.640   0.000
 2212    1  37.774  16.849   0.000
 2213    1  39.170  16.849   0.000
 2214    1  39.868  18.058   0.000
 2215    1  41.264  18.058   0.000
 2216    1  37.774  19.267   0.000
 2217    1  39.170  19.267   0.000
 2218    1  39.868  20.476   0.000
 2219    1  41.264  20.476   0.000
 2220    1  37.774  21.685   0.000
 2221    1  39.170  21.685   0.000
 2222    1  39.868  22.894   0.000
 2223    1  41.264  22.894   0.000
 2224    1  37.774  24.103   0.000
 2225    1  39.170  24.103   0.000
 2226    1  39.868  25.312   0.000
 2227    1  41.264  25.312   0.000
 2228    1  37.774  26.521   0.000
 2229    1  39.170  26.521   0.000
 2230    1  39.868  27.730   0.000
 2231    1  41.264  27.730   0.000
 2232    1  41.962  -0.076   0.000
 2233    1  43.358  -0.076   0.000
 2234    1  44.056   1.133   0.000
 2235    1  45.452   1.133   0.000
 2236    1  41.962   2.342   0.000
 2237    1  43.358   2.342   0.000
